"UniprotID"	"GOterm"	"GOname"	"GeneName"	"GeneShort"
"P54786"	"GO:0004864"	"protein phosphatase inhibitor activity"	"YML109W"	"ZDS2"
"P54786"	"GO:0032880"	"regulation of protein localization"	"YML109W"	"ZDS2"
"P54786"	"GO:0010971"	"positive regulation of G2/M transition of mitotic cell cycle"	"YML109W"	"ZDS2"
"P54786"	"GO:0030428"	"cell septum"	"YML109W"	"ZDS2"
"P54786"	"GO:0005934"	"cellular bud tip"	"YML109W"	"ZDS2"
"P54786"	"GO:0005935"	"cellular bud neck"	"YML109W"	"ZDS2"
"P54786"	"GO:0001302"	"replicative cell aging"	"YML109W"	"ZDS2"
"P54786"	"GO:0005634"	"nucleus"	"YML109W"	"ZDS2"
"P54786"	"GO:0000183"	"rDNA heterochromatin assembly"	"YML109W"	"ZDS2"
"P54786"	"GO:0005737"	"cytoplasm"	"YML109W"	"ZDS2"
"P54786"	"GO:0030010"	"establishment of cell polarity"	"YML109W"	"ZDS2"
"P18411"	"GO:0055091"	"phospholipid homeostasis"	"YAL008W"	"FUN14"
"P18411"	"GO:0031307"	"integral component of mitochondrial outer membrane"	"YAL008W"	"FUN14"
"P18411"	"GO:0000422"	"autophagy of mitochondrion"	"YAL008W"	"FUN14"
"P18411"	"GO:0007005"	"mitochondrion organization"	"YAL008W"	"FUN14"
"P07253"	"GO:0061671"	"Cbp3p-Cbp6 complex"	"YBR120C"	"CBP6"
"P07253"	"GO:0034551"	"mitochondrial respiratory chain complex III assembly"	"YBR120C"	"CBP6"
"P07253"	"GO:0070131"	"positive regulation of mitochondrial translation"	"YBR120C"	"CBP6"
"P07253"	"GO:0005761"	"mitochondrial ribosome"	"YBR120C"	"CBP6"
"P07253"	"GO:0006397"	"mRNA processing"	"YBR120C"	"CBP6"
"P07253"	"GO:0043022"	"ribosome binding"	"YBR120C"	"CBP6"
"P07253"	"GO:0005739"	"mitochondrion"	"YBR120C"	"CBP6"
"P0CX82"	"GO:0005840"	"ribosome"	"YBR084C-A"	"RPL19A"
"P0CX82"	"GO:0006412"	"translation"	"YBR084C-A"	"RPL19A"
"P0CX82"	"GO:0002181"	"cytoplasmic translation"	"YBR084C-A"	"RPL19A"
"P0CX82"	"GO:0003723"	"RNA binding"	"YBR084C-A"	"RPL19A"
"P0CX82"	"GO:0022625"	"cytosolic large ribosomal subunit"	"YBR084C-A"	"RPL19A"
"P0CX82"	"GO:0003735"	"structural constituent of ribosome"	"YBR084C-A"	"RPL19A"
"P0CX83"	"GO:0005840"	"ribosome"	"YBR084C-A"	"RPL19B"
"P0CX83"	"GO:0006412"	"translation"	"YBR084C-A"	"RPL19B"
"P0CX83"	"GO:0002181"	"cytoplasmic translation"	"YBR084C-A"	"RPL19B"
"P0CX83"	"GO:0003723"	"RNA binding"	"YBR084C-A"	"RPL19B"
"P0CX83"	"GO:0022625"	"cytosolic large ribosomal subunit"	"YBR084C-A"	"RPL19B"
"P0CX83"	"GO:0003735"	"structural constituent of ribosome"	"YBR084C-A"	"RPL19B"
"P33330"	"GO:0009070"	"serine family amino acid biosynthetic process"	"YOR184W"	"SER1"
"P33330"	"GO:0004648"	"O-phospho-L-serine:2-oxoglutarate aminotransferase activity"	"YOR184W"	"SER1"
"P33330"	"GO:0006564"	"L-serine biosynthetic process"	"YOR184W"	"SER1"
"P33330"	"GO:0003824"	"catalytic activity"	"YOR184W"	"SER1"
"P33330"	"GO:0009113"	"purine nucleobase biosynthetic process"	"YOR184W"	"SER1"
"P36059"	"GO:0047453"	"ATP-dependent NAD(P)H-hydrate dehydratase activity"	"YKL151C"	"NNR2"
"P36059"	"GO:0052855"	"ADP-dependent NAD(P)H-hydrate dehydratase activity"	"YKL151C"	"NNR2"
"P36059"	"GO:0046496"	"nicotinamide nucleotide metabolic process"	"YKL151C"	"NNR2"
"P36059"	"GO:0005524"	"ATP binding"	"YKL151C"	"NNR2"
"P36059"	"GO:0005737"	"cytoplasm"	"YKL151C"	"NNR2"
"P11972"	"GO:0009968"	"negative regulation of signal transduction"	"YLR452C"	"SST2"
"P11972"	"GO:0035556"	"intracellular signal transduction"	"YLR452C"	"SST2"
"P11972"	"GO:0000754"	"adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion"	"YLR452C"	"SST2"
"P11972"	"GO:0007165"	"signal transduction"	"YLR452C"	"SST2"
"P11972"	"GO:0005096"	"GTPase activator activity"	"YLR452C"	"SST2"
"P11972"	"GO:0005737"	"cytoplasm"	"YLR452C"	"SST2"
"P11972"	"GO:0005886"	"plasma membrane"	"YLR452C"	"SST2"
"P35169"	"GO:0031931"	"TORC1 complex"	"YJR066W"	"TOR1"
"P35169"	"GO:0044387"	"negative regulation of protein kinase activity by regulation of protein phosphorylation"	"YJR066W"	"TOR1"
"P35169"	"GO:0031930"	"mitochondria-nucleus signaling pathway"	"YJR066W"	"TOR1"
"P35169"	"GO:1905356"	"regulation of snRNA pseudouridine synthesis"	"YJR066W"	"TOR1"
"P35169"	"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"YJR066W"	"TOR1"
"P35169"	"GO:0044877"	"protein-containing complex binding"	"YJR066W"	"TOR1"
"P35169"	"GO:0010507"	"negative regulation of autophagy"	"YJR066W"	"TOR1"
"P35169"	"GO:0001558"	"regulation of cell growth"	"YJR066W"	"TOR1"
"P35169"	"GO:0031929"	"TOR signaling"	"YJR066W"	"TOR1"
"P35169"	"GO:0090153"	"regulation of sphingolipid biosynthetic process"	"YJR066W"	"TOR1"
"P35169"	"GO:0010008"	"endosome membrane"	"YJR066W"	"TOR1"
"P35169"	"GO:0016301"	"kinase activity"	"YJR066W"	"TOR1"
"P35169"	"GO:0042790"	"nucleolar large rRNA transcription by RNA polymerase I"	"YJR066W"	"TOR1"
"P35169"	"GO:0004672"	"protein kinase activity"	"YJR066W"	"TOR1"
"P35169"	"GO:0042254"	"ribosome biogenesis"	"YJR066W"	"TOR1"
"P35169"	"GO:0006413"	"translational initiation"	"YJR066W"	"TOR1"
"P35169"	"GO:0034599"	"cellular response to oxidative stress"	"YJR066W"	"TOR1"
"P35169"	"GO:0000139"	"Golgi membrane"	"YJR066W"	"TOR1"
"P35169"	"GO:0000329"	"fungal-type vacuole membrane"	"YJR066W"	"TOR1"
"P35169"	"GO:0051726"	"regulation of cell cycle"	"YJR066W"	"TOR1"
"P35169"	"GO:0006281"	"DNA repair"	"YJR066W"	"TOR1"
"P35169"	"GO:0018105"	"peptidyl-serine phosphorylation"	"YJR066W"	"TOR1"
"P35169"	"GO:0006974"	"cellular response to DNA damage stimulus"	"YJR066W"	"TOR1"
"P35169"	"GO:0001300"	"chronological cell aging"	"YJR066W"	"TOR1"
"P35169"	"GO:0004674"	"protein serine/threonine kinase activity"	"YJR066W"	"TOR1"
"P35169"	"GO:0034605"	"cellular response to heat"	"YJR066W"	"TOR1"
"P35169"	"GO:0051321"	"meiotic cell cycle"	"YJR066W"	"TOR1"
"P35169"	"GO:0005634"	"nucleus"	"YJR066W"	"TOR1"
"P35169"	"GO:0005524"	"ATP binding"	"YJR066W"	"TOR1"
"P35169"	"GO:0005737"	"cytoplasm"	"YJR066W"	"TOR1"
"P35169"	"GO:0031505"	"fungal-type cell wall organization"	"YJR066W"	"TOR1"
"P35169"	"GO:0005886"	"plasma membrane"	"YJR066W"	"TOR1"
"P35169"	"GO:0005515"	"protein binding"	"YJR066W"	"TOR1"
"P40042"	"GO:0006355"	"regulation of transcription, DNA-templated"	"YER066W"	"RRT13"
"P40042"	"GO:0006351"	"transcription, DNA-templated"	"YER066W"	"RRT13"
"P40042"	"GO:0005515"	"protein binding"	"YER066W"	"RRT13"
"Q12487"	"GO:0005840"	"ribosome"	"YOR150W"	"MRPL23"
"Q12487"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"YOR150W"	"MRPL23"
"Q12487"	"GO:0006412"	"translation"	"YOR150W"	"MRPL23"
"Q12487"	"GO:0003729"	"mRNA binding"	"YOR150W"	"MRPL23"
"Q12487"	"GO:0032543"	"mitochondrial translation"	"YOR150W"	"MRPL23"
"Q12487"	"GO:0003735"	"structural constituent of ribosome"	"YOR150W"	"MRPL23"
"Q08553"	"GO:0030846"	"termination of RNA polymerase II transcription, poly(A)-coupled"	"YOR179C"	"SYC1"
"Q08553"	"GO:0030847"	"termination of RNA polymerase II transcription, exosome-dependent"	"YOR179C"	"SYC1"
"Q08553"	"GO:0005847"	"mRNA cleavage and polyadenylation specificity factor complex"	"YOR179C"	"SYC1"
"Q08553"	"GO:0006397"	"mRNA processing"	"YOR179C"	"SYC1"
"P46669"	"GO:0042790"	"nucleolar large rRNA transcription by RNA polymerase I"	"YOR340C"	"RPA43"
"P46669"	"GO:0005736"	"RNA polymerase I complex"	"YOR340C"	"RPA43"
"P46669"	"GO:0001054"	"RNA polymerase I activity"	"YOR340C"	"RPA43"
"P46669"	"GO:0042254"	"ribosome biogenesis"	"YOR340C"	"RPA43"
"P46669"	"GO:0006360"	"transcription by RNA polymerase I"	"YOR340C"	"RPA43"
"P46669"	"GO:0006351"	"transcription, DNA-templated"	"YOR340C"	"RPA43"
"P53915"	"GO:0050262"	"ribosylnicotinamide kinase activity"	"YNL129W"	"NRK1"
"P53915"	"GO:0046495"	"nicotinamide riboside metabolic process"	"YNL129W"	"NRK1"
"P53915"	"GO:0009435"	"NAD biosynthetic process"	"YNL129W"	"NRK1"
"P53915"	"GO:0034356"	"NAD biosynthesis via nicotinamide riboside salvage pathway"	"YNL129W"	"NRK1"
"P53915"	"GO:0016301"	"kinase activity"	"YNL129W"	"NRK1"
"P53915"	"GO:0005524"	"ATP binding"	"YNL129W"	"NRK1"
"P53915"	"GO:0046872"	"metal ion binding"	"YNL129W"	"NRK1"
"Q04226"	"GO:0008134"	"transcription factor binding"	"YML015C"	"TAF11"
"Q04226"	"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"YML015C"	"TAF11"
"Q04226"	"GO:0005669"	"transcription factor TFIID complex"	"YML015C"	"TAF11"
"Q04226"	"GO:0051123"	"RNA polymerase II preinitiation complex assembly"	"YML015C"	"TAF11"
"Q04226"	"GO:0006366"	"transcription by RNA polymerase II"	"YML015C"	"TAF11"
"Q04226"	"GO:0046982"	"protein heterodimerization activity"	"YML015C"	"TAF11"
"Q04226"	"GO:0003713"	"transcription coactivator activity"	"YML015C"	"TAF11"
"Q04226"	"GO:0003682"	"chromatin binding"	"YML015C"	"TAF11"
"Q04226"	"GO:0005634"	"nucleus"	"YML015C"	"TAF11"
"Q04226"	"GO:0006355"	"regulation of transcription, DNA-templated"	"YML015C"	"TAF11"
"Q08818"	"GO:0007131"	"reciprocal meiotic recombination"	"YOR354C"	"MSC6"
"Q08818"	"GO:0005759"	"mitochondrial matrix"	"YOR354C"	"MSC6"
"Q08818"	"GO:0005739"	"mitochondrion"	"YOR354C"	"MSC6"
"P40319"	"GO:0006892"	"post-Golgi vesicle-mediated transport"	"YLR372W"	"ELO3"
"P40319"	"GO:0006633"	"fatty acid biosynthetic process"	"YLR372W"	"ELO3"
"P40319"	"GO:0032511"	"late endosome to vacuole transport via multivesicular body sorting pathway"	"YLR372W"	"ELO3"
"P40319"	"GO:0034626"	"fatty acid elongation, polyunsaturated fatty acid"	"YLR372W"	"ELO3"
"P40319"	"GO:0102338"	"3-oxo-lignoceronyl-CoA synthase activity"	"YLR372W"	"ELO3"
"P40319"	"GO:0034625"	"fatty acid elongation, monounsaturated fatty acid"	"YLR372W"	"ELO3"
"P40319"	"GO:0009922"	"fatty acid elongase activity"	"YLR372W"	"ELO3"
"P40319"	"GO:0102756"	"very-long-chain 3-ketoacyl-CoA synthase activity"	"YLR372W"	"ELO3"
"P40319"	"GO:0102336"	"3-oxo-arachidoyl-CoA synthase activity"	"YLR372W"	"ELO3"
"P40319"	"GO:0019367"	"fatty acid elongation, saturated fatty acid"	"YLR372W"	"ELO3"
"P40319"	"GO:0102337"	"3-oxo-cerotoyl-CoA synthase activity"	"YLR372W"	"ELO3"
"P40319"	"GO:0030148"	"sphingolipid biosynthetic process"	"YLR372W"	"ELO3"
"P40319"	"GO:0030497"	"fatty acid elongation"	"YLR372W"	"ELO3"
"P40319"	"GO:0042761"	"very long-chain fatty acid biosynthetic process"	"YLR372W"	"ELO3"
"P40319"	"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"YLR372W"	"ELO3"
"P40319"	"GO:0005783"	"endoplasmic reticulum"	"YLR372W"	"ELO3"
"P40319"	"GO:0016021"	"integral component of membrane"	"YLR372W"	"ELO3"
"Q04338"	"GO:0006906"	"vesicle fusion"	"YMR197C"	"VTI1"
"Q04338"	"GO:0005484"	"SNAP receptor activity"	"YMR197C"	"VTI1"
"Q04338"	"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"YMR197C"	"VTI1"
"Q04338"	"GO:0031902"	"late endosome membrane"	"YMR197C"	"VTI1"
"Q04338"	"GO:0012507"	"ER to Golgi transport vesicle membrane"	"YMR197C"	"VTI1"
"Q04338"	"GO:0042147"	"retrograde transport, endosome to Golgi"	"YMR197C"	"VTI1"
"Q04338"	"GO:0031201"	"SNARE complex"	"YMR197C"	"VTI1"
"Q04338"	"GO:0006896"	"Golgi to vacuole transport"	"YMR197C"	"VTI1"
"Q04338"	"GO:0030173"	"integral component of Golgi membrane"	"YMR197C"	"VTI1"
"Q04338"	"GO:0006886"	"intracellular protein transport"	"YMR197C"	"VTI1"
"Q04338"	"GO:0042144"	"vacuole fusion, non-autophagic"	"YMR197C"	"VTI1"
"Q04338"	"GO:0048280"	"vesicle fusion with Golgi apparatus"	"YMR197C"	"VTI1"
"Q04338"	"GO:0000149"	"SNARE binding"	"YMR197C"	"VTI1"
"Q04338"	"GO:0016192"	"vesicle-mediated transport"	"YMR197C"	"VTI1"
"Q04338"	"GO:0006623"	"protein targeting to vacuole"	"YMR197C"	"VTI1"
"Q04338"	"GO:0006888"	"endoplasmic reticulum to Golgi vesicle-mediated transport"	"YMR197C"	"VTI1"
"Q04338"	"GO:0005794"	"Golgi apparatus"	"YMR197C"	"VTI1"
"Q04338"	"GO:0016236"	"macroautophagy"	"YMR197C"	"VTI1"
"Q04338"	"GO:0016020"	"membrane"	"YMR197C"	"VTI1"
"Q04338"	"GO:0005829"	"cytosol"	"YMR197C"	"VTI1"
"Q04338"	"GO:0005789"	"endoplasmic reticulum membrane"	"YMR197C"	"VTI1"
"P34250"	"GO:0005886"	"plasma membrane"	"YKL105C"	"SEG2"
"P53260"	"GO:0030956"	"glutamyl-tRNA(Gln) amidotransferase complex"	"YGR102C"	"GTF1"
"P53260"	"GO:0070681"	"glutaminyl-tRNAGln biosynthesis via transamidation"	"YGR102C"	"GTF1"
"P53260"	"GO:0050567"	"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity"	"YGR102C"	"GTF1"
"P53260"	"GO:0006412"	"translation"	"YGR102C"	"GTF1"
"P53260"	"GO:0005739"	"mitochondrion"	"YGR102C"	"GTF1"
"P53260"	"GO:0005524"	"ATP binding"	"YGR102C"	"GTF1"
"P53260"	"GO:0005743"	"mitochondrial inner membrane"	"YGR102C"	"GTF1"
"P38189"	"GO:0016021"	"integral component of membrane"	"YBL062W"	""
"Q06683"	"GO:0032042"	"mitochondrial DNA metabolic process"	"YDR332W"	"IRC3"
"Q06683"	"GO:0016787"	"hydrolase activity"	"YDR332W"	"IRC3"
"Q06683"	"GO:0010501"	"RNA secondary structure unwinding"	"YDR332W"	"IRC3"
"Q06683"	"GO:0006364"	"rRNA processing"	"YDR332W"	"IRC3"
"Q06683"	"GO:0003677"	"DNA binding"	"YDR332W"	"IRC3"
"Q06683"	"GO:0005759"	"mitochondrial matrix"	"YDR332W"	"IRC3"
"Q06683"	"GO:0005730"	"nucleolus"	"YDR332W"	"IRC3"
"Q06683"	"GO:0005524"	"ATP binding"	"YDR332W"	"IRC3"
"P49957"	"GO:0016706"	"2-oxoglutarate-dependent dioxygenase activity"	"YML014W"	"TRM9"
"P49957"	"GO:0035690"	"cellular response to drug"	"YML014W"	"TRM9"
"P49957"	"GO:0008175"	"tRNA methyltransferase activity"	"YML014W"	"TRM9"
"P49957"	"GO:0006448"	"regulation of translational elongation"	"YML014W"	"TRM9"
"P49957"	"GO:0016300"	"tRNA (uracil) methyltransferase activity"	"YML014W"	"TRM9"
"P49957"	"GO:0030488"	"tRNA methylation"	"YML014W"	"TRM9"
"P49957"	"GO:0008198"	"ferrous iron binding"	"YML014W"	"TRM9"
"P49957"	"GO:0008168"	"methyltransferase activity"	"YML014W"	"TRM9"
"P49957"	"GO:0000049"	"tRNA binding"	"YML014W"	"TRM9"
"P49957"	"GO:0001300"	"chronological cell aging"	"YML014W"	"TRM9"
"P49957"	"GO:0006400"	"tRNA modification"	"YML014W"	"TRM9"
"P49957"	"GO:0005634"	"nucleus"	"YML014W"	"TRM9"
"P49957"	"GO:0002098"	"tRNA wobble uridine modification"	"YML014W"	"TRM9"
"P49957"	"GO:0005737"	"cytoplasm"	"YML014W"	"TRM9"
"P38155"	"GO:0006950"	"response to stress"	"YBR301W"	"PAU24"
"P38155"	"GO:0009277"	"fungal-type cell wall"	"YBR301W"	"PAU24"
"P38155"	"GO:0071555"	"cell wall organization"	"YBR301W"	"PAU24"
"P38155"	"GO:0005576"	"extracellular region"	"YBR301W"	"PAU24"
"P38246"	"GO:0071555"	"cell wall organization"	"YBR076W"	"ECM8"
"P38246"	"GO:0051321"	"meiotic cell cycle"	"YBR076W"	"ECM8"
"P41807"	"GO:1902600"	"proton transmembrane transport"	"YPR036W"	"VMA13"
"P41807"	"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"YPR036W"	"VMA13"
"P41807"	"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"YPR036W"	"VMA13"
"P41807"	"GO:0000329"	"fungal-type vacuole membrane"	"YPR036W"	"VMA13"
"P41807"	"GO:0007035"	"vacuolar acidification"	"YPR036W"	"VMA13"
"P38630"	"GO:0003689"	"DNA clamp loader activity"	"YOR217W"	"RFC1"
"P38630"	"GO:0005663"	"DNA replication factor C complex"	"YOR217W"	"RFC1"
"P38630"	"GO:0006298"	"mismatch repair"	"YOR217W"	"RFC1"
"P38630"	"GO:0006272"	"leading strand elongation"	"YOR217W"	"RFC1"
"P38630"	"GO:0000278"	"mitotic cell cycle"	"YOR217W"	"RFC1"
"P38630"	"GO:0006260"	"DNA replication"	"YOR217W"	"RFC1"
"P38630"	"GO:0006281"	"DNA repair"	"YOR217W"	"RFC1"
"P38630"	"GO:0051301"	"cell division"	"YOR217W"	"RFC1"
"P38630"	"GO:0003677"	"DNA binding"	"YOR217W"	"RFC1"
"P38630"	"GO:0005634"	"nucleus"	"YOR217W"	"RFC1"
"P38630"	"GO:0005524"	"ATP binding"	"YOR217W"	"RFC1"
"Q08750"	"GO:0030476"	"ascospore wall assembly"	"YOR298W"	"MUM3"
"Q08750"	"GO:0008654"	"phospholipid biosynthetic process"	"YOR298W"	"MUM3"
"Q08750"	"GO:0016746"	"transferase activity, transferring acyl groups"	"YOR298W"	"MUM3"
"Q08750"	"GO:0016021"	"integral component of membrane"	"YOR298W"	"MUM3"
"P40504"	"GO:0000026"	"alpha-1,2-mannosyltransferase activity"	"YIL085C"	"KTR7"
"P40504"	"GO:0000032"	"cell wall mannoprotein biosynthetic process"	"YIL085C"	"KTR7"
"P40504"	"GO:0006487"	"protein N-linked glycosylation"	"YIL085C"	"KTR7"
"P40504"	"GO:0000030"	"mannosyltransferase activity"	"YIL085C"	"KTR7"
"P40504"	"GO:0006486"	"protein glycosylation"	"YIL085C"	"KTR7"
"P40504"	"GO:0005794"	"Golgi apparatus"	"YIL085C"	"KTR7"
"P40504"	"GO:0016020"	"membrane"	"YIL085C"	"KTR7"
"P40504"	"GO:0031505"	"fungal-type cell wall organization"	"YIL085C"	"KTR7"
"P40504"	"GO:0016021"	"integral component of membrane"	"YIL085C"	"KTR7"
"Q12306"	"GO:0005940"	"septin ring"	"YDR510W"	"SMT3"
"Q12306"	"GO:0031386"	"protein tag"	"YDR510W"	"SMT3"
"Q12306"	"GO:0016925"	"protein sumoylation"	"YDR510W"	"SMT3"
"Q12306"	"GO:0000794"	"condensed nuclear chromosome"	"YDR510W"	"SMT3"
"Q12306"	"GO:0042802"	"identical protein binding"	"YDR510W"	"SMT3"
"Q12306"	"GO:0005634"	"nucleus"	"YDR510W"	"SMT3"
"Q12306"	"GO:0005515"	"protein binding"	"YDR510W"	"SMT3"
"P12687"	"GO:0000048"	"peptidyltransferase activity"	"YNL005C"	"MRP7"
"P12687"	"GO:0005840"	"ribosome"	"YNL005C"	"MRP7"
"P12687"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"YNL005C"	"MRP7"
"P12687"	"GO:0006412"	"translation"	"YNL005C"	"MRP7"
"P12687"	"GO:0032543"	"mitochondrial translation"	"YNL005C"	"MRP7"
"P12687"	"GO:0003735"	"structural constituent of ribosome"	"YNL005C"	"MRP7"
"P17157"	"GO:0071073"	"positive regulation of phospholipid biosynthetic process"	"YPL031C"	"PHO85"
"P17157"	"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"YPL031C"	"PHO85"
"P17157"	"GO:0032878"	"regulation of establishment or maintenance of cell polarity"	"YPL031C"	"PHO85"
"P17157"	"GO:0043433"	"negative regulation of DNA-binding transcription factor activity"	"YPL031C"	"PHO85"
"P17157"	"GO:0031647"	"regulation of protein stability"	"YPL031C"	"PHO85"
"P17157"	"GO:0050849"	"negative regulation of calcium-mediated signaling"	"YPL031C"	"PHO85"
"P17157"	"GO:0045936"	"negative regulation of phosphate metabolic process"	"YPL031C"	"PHO85"
"P17157"	"GO:1990860"	"Pho85-Pho80 CDK-cyclin complex"	"YPL031C"	"PHO85"
"P17157"	"GO:0016242"	"negative regulation of macroautophagy"	"YPL031C"	"PHO85"
"P17157"	"GO:0016239"	"positive regulation of macroautophagy"	"YPL031C"	"PHO85"
"P17157"	"GO:0032880"	"regulation of protein localization"	"YPL031C"	"PHO85"
"P17157"	"GO:0004672"	"protein kinase activity"	"YPL031C"	"PHO85"
"P17157"	"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"YPL031C"	"PHO85"
"P17157"	"GO:0045719"	"negative regulation of glycogen biosynthetic process"	"YPL031C"	"PHO85"
"P17157"	"GO:0006974"	"cellular response to DNA damage stimulus"	"YPL031C"	"PHO85"
"P17157"	"GO:0006468"	"protein phosphorylation"	"YPL031C"	"PHO85"
"P17157"	"GO:0000083"	"regulation of transcription involved in G1/S transition of mitotic cell cycle"	"YPL031C"	"PHO85"
"P17157"	"GO:0000122"	"negative regulation of transcription by RNA polymerase II"	"YPL031C"	"PHO85"
"P17157"	"GO:0005634"	"nucleus"	"YPL031C"	"PHO85"
"P17157"	"GO:0005524"	"ATP binding"	"YPL031C"	"PHO85"
"P17157"	"GO:0005737"	"cytoplasm"	"YPL031C"	"PHO85"
"P39967"	"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"YER098W"	"UBP9"
"P39967"	"GO:0004843"	"thiol-dependent ubiquitin-specific protease activity"	"YER098W"	"UBP9"
"P39967"	"GO:0016579"	"protein deubiquitination"	"YER098W"	"UBP9"
"P38312"	"GO:0007120"	"axial cellular bud site selection"	"YBR210W"	"ERV15"
"P38312"	"GO:0030134"	"COPII-coated ER to Golgi transport vesicle"	"YBR210W"	"ERV15"
"P38312"	"GO:0016192"	"vesicle-mediated transport"	"YBR210W"	"ERV15"
"P38312"	"GO:0006888"	"endoplasmic reticulum to Golgi vesicle-mediated transport"	"YBR210W"	"ERV15"
"P38312"	"GO:0016021"	"integral component of membrane"	"YBR210W"	"ERV15"
"Q8TGM6"	"GO:0043457"	"regulation of cellular respiration"	"YLR154W-C"	"TAR1"
"Q8TGM6"	"GO:0005739"	"mitochondrion"	"YLR154W-C"	"TAR1"
"P09064"	"GO:0005850"	"eukaryotic translation initiation factor 2 complex"	"YPL237W"	"SUI3"
"P09064"	"GO:0006413"	"translational initiation"	"YPL237W"	"SUI3"
"P09064"	"GO:0003729"	"mRNA binding"	"YPL237W"	"SUI3"
"P09064"	"GO:0001731"	"formation of translation preinitiation complex"	"YPL237W"	"SUI3"
"P09064"	"GO:0003743"	"translation initiation factor activity"	"YPL237W"	"SUI3"
"P09064"	"GO:0031369"	"translation initiation factor binding"	"YPL237W"	"SUI3"
"P09064"	"GO:0016282"	"eukaryotic 43S preinitiation complex"	"YPL237W"	"SUI3"
"P09064"	"GO:0043614"	"multi-eIF complex"	"YPL237W"	"SUI3"
"P09064"	"GO:0046872"	"metal ion binding"	"YPL237W"	"SUI3"
"P53884"	"GO:0016021"	"integral component of membrane"	"YNL174W"	""
"P22224"	"GO:0090522"	"vesicle tethering involved in exocytosis"	"YGL233W"	"SEC15"
"P22224"	"GO:0000145"	"exocyst"	"YGL233W"	"SEC15"
"P22224"	"GO:0006904"	"vesicle docking involved in exocytosis"	"YGL233W"	"SEC15"
"P22224"	"GO:0006893"	"Golgi to plasma membrane transport"	"YGL233W"	"SEC15"
"P22224"	"GO:0000131"	"incipient cellular bud site"	"YGL233W"	"SEC15"
"P22224"	"GO:0005934"	"cellular bud tip"	"YGL233W"	"SEC15"
"P22224"	"GO:0005935"	"cellular bud neck"	"YGL233W"	"SEC15"
"P22224"	"GO:0015031"	"protein transport"	"YGL233W"	"SEC15"
"P22224"	"GO:0006887"	"exocytosis"	"YGL233W"	"SEC15"
"P22224"	"GO:0017137"	"Rab GTPase binding"	"YGL233W"	"SEC15"
"P22224"	"GO:0005886"	"plasma membrane"	"YGL233W"	"SEC15"
"P41940"	"GO:0004475"	"mannose-1-phosphate guanylyltransferase activity"	"YDL055C"	"PSA1"
"P41940"	"GO:0009298"	"GDP-mannose biosynthetic process"	"YDL055C"	"PSA1"
"P41940"	"GO:0009058"	"biosynthetic process"	"YDL055C"	"PSA1"
"P41940"	"GO:0000032"	"cell wall mannoprotein biosynthetic process"	"YDL055C"	"PSA1"
"P41940"	"GO:0016740"	"transferase activity"	"YDL055C"	"PSA1"
"P41940"	"GO:0016779"	"nucleotidyltransferase activity"	"YDL055C"	"PSA1"
"P41940"	"GO:0005525"	"GTP binding"	"YDL055C"	"PSA1"
"P41940"	"GO:0006486"	"protein glycosylation"	"YDL055C"	"PSA1"
"P41940"	"GO:0007049"	"cell cycle"	"YDL055C"	"PSA1"
"P41940"	"GO:0005737"	"cytoplasm"	"YDL055C"	"PSA1"
"P38624"	"GO:0010363"	"regulation of plant-type hypersensitive response"	"YJL001W"	"PRE3"
"P38624"	"GO:0005839"	"proteasome core complex"	"YJL001W"	"PRE3"
"P38624"	"GO:0004175"	"endopeptidase activity"	"YJL001W"	"PRE3"
"P38624"	"GO:0019774"	"proteasome core complex, beta-subunit complex"	"YJL001W"	"PRE3"
"P38624"	"GO:0004298"	"threonine-type endopeptidase activity"	"YJL001W"	"PRE3"
"P38624"	"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"YJL001W"	"PRE3"
"P38624"	"GO:0009651"	"response to salt stress"	"YJL001W"	"PRE3"
"P38624"	"GO:0010043"	"response to zinc ion"	"YJL001W"	"PRE3"
"P38624"	"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"YJL001W"	"PRE3"
"P38624"	"GO:0005774"	"vacuolar membrane"	"YJL001W"	"PRE3"
"P38624"	"GO:0034515"	"proteasome storage granule"	"YJL001W"	"PRE3"
"P38624"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"YJL001W"	"PRE3"
"P38624"	"GO:0005634"	"nucleus"	"YJL001W"	"PRE3"
"P38624"	"GO:0005789"	"endoplasmic reticulum membrane"	"YJL001W"	"PRE3"
"P53161"	"GO:0016021"	"integral component of membrane"	"YGL072C"	""
