Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
W0TBS4	Rhomboid protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PCP1 PE=4 SV=1	PCP1	KLMA_50443	6.99059120496412e-06	7.81762354052373e-06	1.00381611481277e-05
W0TBS5	Epsin-3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ENT3 PE=4 SV=1	ENT3	KLMA_40449	2.1869996671686e-05	2.31976254264003e-05	2.2679202909939e-05
W0TBS6	Altered inheritance rate of mitochondria protein 29 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=AIM29 PE=4 SV=1	AIM29	KLMA_30259	1.37653205274926e-05	1.48590182701095e-05	1.30983905271562e-05
W0TBS7	Helicase SEN1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEN1 PE=4 SV=1	SEN1	KLMA_50186	2.38290028014859e-05	2.41228303436682e-05	2.37068712943851e-05
W0TBS8	Transcription elongation factor 1 homolog OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ELF1 PE=3 SV=1	ELF1	KLMA_40252	6.97600802475869e-06	7.2098536994216e-06	7.18246107190567e-06
W0TBS9	V0 assembly protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50448 PE=4 SV=1		KLMA_50448	1.43906682362789e-05	1.47866496873572e-05	1.3482197011726e-05
W0TBT0	E3 ubiquitin protein ligase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BRE1 PE=3 SV=1	BRE1	KLMA_40454	3.21442187816015e-05	3.22578346018082e-05	3.15361078958103e-05
W0TBT1	Importin subunit beta-1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KAP95 PE=4 SV=1	KAP95	KLMA_50191	7.88773297765666e-05	8.17435696565573e-05	7.76188727979363e-05
W0TBT2	60S ribosomal protein L3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPL3 PE=4 SV=1	RPL3	KLMA_30264	0.00327343205112465	0.00361254107601777	0.0033756850336641
W0TBT3	Dolichyl-phosphate-mannose--protein mannosyltransferase 6 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PMT6 PE=4 SV=1	PMT6	KLMA_40257	4.69308916584308e-06	5.04762188030025e-06	4.62978327263121e-06
W0TBT5	Endoplasmic reticulum transmembrane protein 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YET3 PE=4 SV=1	YET3	KLMA_40459	1.41269703900272e-05	1.44500586599204e-05	1.31837483191234e-05
W0TBT6	3-oxoacyl-(Acyl-carrier-protein) reductase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=fabG PE=4 SV=1	fabG	KLMA_50453	1.84941353078314e-06	1.8862909333289e-06	1.70398899252087e-06
W0TBT8	Ribonucleases P/MRP protein subunit POP6 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50201 PE=4 SV=1		KLMA_50201	7.96809334824084e-07	7.79955015630072e-07	7.78036095831817e-07
W0TBT9	Fumarate reductase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30274 PE=3 SV=1		KLMA_30274	1.38892233125578e-05	1.40113880212665e-05	1.25693938479237e-05
W0TBU0	Uncharacterized protein YGR111W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50458 PE=4 SV=1		KLMA_50458	3.4923783292265e-06	3.48619507107382e-06	3.20074062183488e-06
W0TBU1	Beta tubulin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40464 PE=4 SV=1		KLMA_40464	4.40524057984673e-07	4.45573167506963e-07	4.13826650718778e-07
W0TBU2	Sulfhydryl oxidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERV1 PE=4 SV=1	ERV1	KLMA_50206	3.83353147726515e-06	4.12454128444426e-06	4.17819993593976e-06
W0TBU3	Uncharacterized protein YEL043W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30279 PE=4 SV=1		KLMA_30279	6.33424967383717e-05	6.67003244153501e-05	6.19328210006433e-05
W0TBU6	Uncharacterized membrane protein YGR026W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50211 PE=4 SV=1		KLMA_50211	1.35753341226285e-05	1.41747860785678e-05	1.30437386668937e-05
W0TBU7	Cytochrome c OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CYCK PE=3 SV=1	CYCK	KLMA_30284	0.000198621261109062	0.000221563453349604	0.000199262031072632
W0TBU9	Aspartic proteinase yapsin-3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BAR1 PE=3 SV=1	BAR1	KLMA_50468	1.75219844742016e-06	2.14931479193224e-06	1.77970859839725e-06
W0TBV0	Aspartic proteinase yapsin-7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YPS7 PE=3 SV=1	YPS7	KLMA_40262	5.06728499518378e-06	5.42133554208624e-06	5.26797430624862e-06
W0TBV2	Pre-mRNA-splicing helicase BRR2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BRR2 PE=4 SV=1	BRR2	KLMA_30289	6.90604263983236e-06	6.8609145473509e-06	6.5278368113092e-06
W0TBV3	Cytochrome b-c1 complex subunit 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=QCR2 PE=4 SV=1	QCR2	KLMA_40479	0.000467322660654552	0.00048473853582174	0.00046299202632298
W0TBV4	SEC14 cytosolic factor OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEC14 PE=4 SV=1	SEC14	KLMA_50221	0.000103343610163502	0.000104957101191623	0.00010343323420634
W0TBV5	60S ribosomal protein L2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPL2 PE=4 SV=1	RPL2	KLMA_50473	0.00136059660836371	0.0014745924567396	0.0013660691853157
W0TBV6	DNA damage-responsive transcriptional repressor RPH1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPH1 PE=4 SV=1	RPH1	KLMA_30294	3.66079786022013e-06	3.91096102275023e-06	3.7857669711956e-06
W0TBV7	Thymidylate kinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CDC8 PE=3 SV=1	CDC8	KLMA_50226	1.42372019808252e-05	1.38071650420973e-05	1.46308845419745e-05
W0TBV9	DNA-directed RNA polymerase II subunit RPB3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPB3 PE=4 SV=1	RPB3	KLMA_50478	2.44363814077955e-05	2.57665071252348e-05	2.48317060263533e-05
W0TBW0	Polyadenylate-binding protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PAB1 PE=3 SV=1	PAB1	KLMA_30299	0.000294448502963315	0.000321393745195781	0.000295980317729873
W0TBW1	Aminomethyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GCV1 PE=3 SV=1	GCV1	KLMA_50231	4.60486917064697e-05	4.87944110600953e-05	4.5756953724496e-05
W0TBW3	Prohibitin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PHB1 PE=3 SV=1	PHB1	KLMA_50483	4.05028910699325e-05	4.0172478295563e-05	3.86472158239061e-05
W0TBW6	Sulfite reductase [NADPH] subunit beta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MET5 PE=4 SV=1	MET5	KLMA_40494	0.000374047700742938	0.000412831951693224	0.000386314164385653
W0TBW7	Inositol-3-phosphate synthase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=INO1 PE=4 SV=1	INO1	KLMA_50488	0.000697656056546363	0.000687225137140598	0.000668319843560347
W0TBW8	Protein SPA2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SPA2 PE=4 SV=1	SPA2	KLMA_30309	2.70118686934181e-05	2.86793937032703e-05	2.73159665707898e-05
W0TBW9	Pyridoxamine 5'-phosphate oxidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PDX3 PE=3 SV=1	PDX3	KLMA_50241	1.28364615705218e-05	1.41143027726798e-05	1.40429539847867e-05
W0TBX1	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KGD2 PE=4 SV=1	KGD2	KLMA_50493	0.000290768405493953	0.000317704203421142	0.000289192170913351
W0TBX2	Ribosomal N-lysine methyltransferase 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RKM3 PE=4 SV=1	RKM3	KLMA_50246	2.36552616944959e-06	2.35569290619781e-06	2.0374117129628e-06
W0TBX3	Phosphatidylinositol 4-kinase STT4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=STT4 PE=3 SV=1	STT4	KLMA_30314	2.86754549395381e-05	2.99294910571065e-05	2.78988782678557e-05
W0TBX4	Nonsense-mediated mRNA decay protein 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NMD5 PE=4 SV=1	NMD5	KLMA_40504	4.19680780627401e-05	4.24960133865504e-05	4.21426394688526e-05
W0TBX5	Protein GIR2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GIR2 PE=4 SV=1	GIR2	KLMA_50498	2.49528186719612e-05	2.39476207098167e-05	2.44758777205012e-05
W0TBX6	J protein JJJ2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50251 PE=4 SV=1		KLMA_50251	3.3835634622229e-05	3.55005947332411e-05	3.21004157437387e-05
W0TBX7	Golgin IMH1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IMH1 PE=4 SV=1	IMH1	KLMA_30319	2.06990709773549e-05	2.08828382227612e-05	2.0930588085662e-05
W0TBX8	alpha-1,2-Mannosidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MNS1 PE=3 SV=1	MNS1	KLMA_40509	2.40438483467858e-05	2.53286511852346e-05	2.4502572567993e-05
W0TBX9	Aspartate-semialdehyde dehydrogenase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HOM2 PE=4 SV=1	HOM2	KLMA_50503	0.00051000396247015	0.000549291113058983	0.000514193787280405
W0TBY1	GAL4-like Zn2Cys6 binuclear cluster DNA-binding domain found in transcription regulators like GAL4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30324 PE=4 SV=1		KLMA_30324	2.54819135798491e-06	2.45208062089197e-06	2.13370432132054e-06
W0TBY2	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40514 PE=4 SV=1		KLMA_40514	1.88413681133604e-06	1.81679786807304e-06	1.83818225420962e-06
W0TBY3	UPF0661 TPR repeat-containing protein YDR161W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50508 PE=4 SV=1		KLMA_50508	1.97143477838413e-05	2.00773424618345e-05	1.96727180506356e-05
W0TBY4	Mitosis inhibitor protein kinase SWE1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SWE1 PE=4 SV=1	SWE1	KLMA_50261	0.000653553741642784	0.000634475099871234	0.000600454649535473
W0TBY5	Nuclear cap-binding protein subunit 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CBC2 PE=3 SV=1	CBC2	KLMA_30329	2.59480247928996e-05	2.11222915555865e-05	2.11128724733078e-05
W0TBY6	Peptidyl-prolyl cis-trans isomerase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CPR3 PE=3 SV=1	CPR3	KLMA_40519	8.47588286775473e-05	0.00010250361989035	9.36577209429158e-05
W0TBZ0	Ribose-phosphate pyrophosphokinase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PRS1 PE=4 SV=1	PRS1	KLMA_40524	3.55962787719831e-05	3.96613549766444e-05	3.50390208425108e-05
W0TBZ1	Initiation-specific alpha-1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=OCH1 PE=4 SV=1	OCH1	KLMA_40267	5.80030279131282e-06	6.38059510490835e-06	5.68498371898447e-06
W0TBZ3	Elongation of fatty acids protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SUR4 PE=3 SV=1	SUR4	KLMA_50271	0.000174611053994323	0.000195502650340157	0.00018566392566575
W0TBZ7	Small nuclear ribonucleoprotein Sm D3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SMD3 PE=3 SV=1	SMD3	KLMA_50523	1.02164885507187e-05	1.12166811077728e-05	1.01726747512564e-05
W0TBZ8	Arrestin-related trafficking adapter 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ART5 PE=4 SV=1	ART5	KLMA_50276	3.30388559114632e-06	3.51164542831148e-06	3.47794213046884e-06
W0TBZ9	Probable kinetochore protein NUF2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NUF2 PE=4 SV=1	NUF2	KLMA_40277	2.69894411315393e-06	2.43457213527594e-06	3.33672889698302e-06
W0TC01	Vacuolar protein-sorting-associated protein 36 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=VPS36 PE=4 SV=1	VPS36	KLMA_40534	0.000239940815169466	0.000252980194903058	0.000229605932546615
W0TC02	Mitochondrial inner membrane protein COX18 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=COX18 PE=3 SV=1	COX18	KLMA_50281	2.17841652088897e-06	2.29891482301889e-06	2.133708906835e-06
W0TC03	Protein STB3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=STB3 PE=4 SV=1	STB3	KLMA_50528	6.8667909700284e-06	7.07044078477347e-06	6.71330890492329e-06
W0TC04	Uncharacterized protein YJL016W/YJL017W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40282 PE=4 SV=1		KLMA_40282	1.24774657436994e-05	1.26613319021711e-05	1.17244247536438e-05
W0TC05	Probable mannosyltransferase MNT2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MNT2 PE=4 SV=1	MNT2	KLMA_30349	2.3752900300552e-05	2.50683225207964e-05	2.36123392142257e-05
W0TC06	Alpha-1,3-mannosyltransferase ALG2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ALG2 PE=4 SV=1	ALG2	KLMA_40539	4.45459576812009e-05	4.86756042579528e-05	4.533233409138e-05
W0TC08	Glycosidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CRH1 PE=3 SV=1	CRH1	KLMA_40287	4.10983689858774e-05	4.91776899856092e-05	5.04138864017985e-05
W0TC09	Acetyl-coenzyme A synthetase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ACS2 PE=3 SV=1	ACS2	KLMA_50533	0.000363187558700425	0.000406437542858817	0.000376096913716767
W0TC11	rRNA biogenesis protein RRP5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RRP5 PE=4 SV=1	RRP5	KLMA_50291	0.000138930828064313	0.000148700295584581	0.000138093799419606
W0TC12	ATP-dependent RNA helicase MRH4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRH4 PE=4 SV=1	MRH4	KLMA_40544	9.26657183141404e-06	9.87885562346546e-06	8.86856153567182e-06
W0TC13	Zn(2)-C6 fungal-type domain-containing protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40292 PE=4 SV=1		KLMA_40292	3.38459719689704e-06	3.58278968444026e-06	3.36075878766655e-06
W0TC15	Uncharacterized oxidoreductase YMR226C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=sdh PE=3 SV=1	sdh	KLMA_50296	6.61775906974215e-05	6.89961366972658e-05	6.44990756035056e-05
W0TC16	Mannosyl phosphorylinositol ceramide synthase SUR1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SUR1 PE=4 SV=1	SUR1	KLMA_30359	4.55954493528521e-07	4.77690608360431e-07	4.4601358215239e-07
W0TC17	mRNA-capping enzyme subunit alpha OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CEG1 PE=3 SV=1	CEG1	KLMA_40549	1.2962081308036e-05	1.36801884857987e-05	1.25863705339507e-05
W0TC20	D-lactate dehydrogenase [cytochrome] OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DLD1 PE=4 SV=1	DLD1	KLMA_50301	2.04542374582666e-05	1.7711537984089e-05	1.82847547573794e-05
W0TC21	Imitation switch two complex protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ITC1 PE=4 SV=1	ITC1	KLMA_40554	1.35972005757238e-05	1.3690425632255e-05	1.36273164383153e-05
W0TC23	Ribosome biogenesis protein ERB1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERB1 PE=3 SV=1	ERB1	KLMA_40302	2.27076786687402e-05	2.43818219487699e-05	2.32696172404362e-05
W0TC24	Protein UPS1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UPS1 PE=4 SV=1	UPS1	KLMA_50306	1.18426487656902e-06	1.11237288811089e-06	1.00809715319999e-06
W0TC25	Pheromone receptor transcription factor OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MCM1 PE=4 SV=1	MCM1	KLMA_40307	4.83481571882195e-05	5.05845377062491e-05	4.54603234711771e-05
W0TC26	Chromatin-remodeling complexes subunit NGG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NGG1 PE=4 SV=1	NGG1	KLMA_50548	8.22368825255227e-06	8.27744459166455e-06	8.31674241302178e-06
W0TC27	Ribosomal RNA methyltransferase MRM2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRM2 PE=3 SV=1	MRM2	KLMA_40559	2.50749208876085e-06	2.86921645593089e-06	2.46700750700326e-06
W0TC28	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30369 PE=4 SV=1		KLMA_30369	1.79018746853174e-05	1.99186122483258e-05	1.88425064874977e-05
W0TC29	Nucleolar protein 56 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NOP56 PE=4 SV=1	NOP56	KLMA_50311	0.000209265381844611	0.000238538413855669	0.000214876342041974
W0TC30	Manganese resistance protein MNR2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MNR2 PE=4 SV=1	MNR2	KLMA_40312	9.98776459587431e-06	1.04053408532364e-05	1.04789857431674e-05
W0TC32	Conserved oligomeric Golgi complex subunit 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=COG3 PE=4 SV=1	COG3	KLMA_30374	9.2209560936379e-06	9.65667281216968e-06	8.96048938358135e-06
W0TC34	M-phase inducer phosphatase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MIH1 PE=4 SV=1	MIH1	KLMA_40317	3.82135344372934e-06	3.88574432679707e-06	3.62984149258264e-06
W0TC35	Asparagine-rich protein Protein ARP OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NRP1 PE=4 SV=1	NRP1	KLMA_50316	6.9845005258515e-06	7.31971331791843e-06	7.08429266948392e-06
W0TC36	Phosducin-like protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PLP1 PE=4 SV=1	PLP1	KLMA_50558	3.17931723169643e-06	3.27626130316328e-06	2.99307252980077e-06
W0TC37	Uncharacterized protein YBL010C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30379 PE=4 SV=1		KLMA_30379	9.38720057417314e-06	9.21220976878189e-06	1.08108195267688e-05
W0TC38	Nucleoporin NDC1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NDC1 PE=4 SV=1	NDC1	KLMA_40569	3.76163634517599e-05	4.28542863955441e-05	4.38808953830416e-05
W0TC39	Niemann-Pick type C-related protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NCR1 PE=4 SV=1	NCR1	KLMA_40322	1.00201215788008e-05	1.00265036222362e-05	9.59154293954748e-06
W0TC40	Heme-binding protein HMX1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HMX1 PE=4 SV=1	HMX1	KLMA_50321	6.03331312988402e-06	6.01118644027869e-06	5.75049675701049e-06
W0TC41	T-complex protein 1 subunit beta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CCT2 PE=3 SV=1	CCT2	KLMA_30384	8.31977385525819e-05	9.0022902801927e-05	8.15997780971903e-05
W0TC43	37S ribosomal protein S16 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40327 PE=3 SV=1		KLMA_40327	1.90418035588511e-05	2.11958110292273e-05	1.84954882503297e-05
W0TC44	Peroxiredoxin TSA1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TSA1 PE=4 SV=1	TSA1	KLMA_40574	0.000778187748428615	0.000821581607102616	0.000768204549349411
W0TC45	GTPase-activating protein GYP5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GYP5 PE=4 SV=1	GYP5	KLMA_50326	1.58780870885077e-05	1.54050918918696e-05	1.54188000923623e-05
W0TC46	DNA topoisomerase 2-associated protein PAT1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PAT1 PE=4 SV=1	PAT1	KLMA_40332	0.000130816121573968	0.000138755253951912	0.000125405181478676
W0TC48	Protein SLY1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SLY1 PE=3 SV=1	SLY1	KLMA_50568	2.08577759163655e-05	2.00415097094206e-05	1.97836090494038e-05
W0TC49	U3 small nucleolar RNA-associated protein 6 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UTP6 PE=4 SV=1	UTP6	KLMA_40579	7.10001296456577e-06	7.45537924923456e-06	7.04339243209831e-06
W0TC51	Protein SYG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SYG1 PE=4 SV=1	SYG1	KLMA_40337	2.22810358591657e-06	2.18364275460719e-06	2.2209548864638e-06
W0TC52	Eukaryotic peptide chain release factor subunit 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SUP45 PE=4 SV=1	SUP45	KLMA_30394	0.000138807424541749	0.000147860595268071	0.000135949501654986
W0TC54	Putative lipase YDR444W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40584 PE=4 SV=1		KLMA_40584	9.38803105596061e-07	1.00168878710847e-06	9.13649543700063e-07
W0TC55	37S ribosomal protein S17 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRPS17 PE=4 SV=1	MRPS17	KLMA_50336	2.93379445732472e-05	3.03561407151595e-05	2.81609282500179e-05
W0TC56	Aspartokinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HOM3 PE=3 SV=1	HOM3	KLMA_40342	4.94023531931223e-05	5.15588730041014e-05	4.98593976513727e-05
W0TC58	Dephospho-CoA kinase CAB5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CAB5 PE=3 SV=1	CAB5	KLMA_50578	1.9892897193014e-05	2.1340080487651e-05	1.96211126597251e-05
