Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
W0TBG5	RNA polymerase II-associated protein 2 homolog OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RTR1 PE=4 SV=1	RTR1	KLMA_30134	9.38644110087794e-06	9.46263549052543e-06	8.85174262318881e-06
W0TBG6	Conserved hypothetical membrane protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50323 PE=4 SV=1		KLMA_50323	9.77507970436121e-06	1.01061069538796e-05	9.81570173037733e-06
W0TBG7	ATP-dependent RNA helicase CHL1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CHL1 PE=4 SV=1	CHL1	KLMA_40324	1.79678949894464e-05	1.73137583142846e-05	1.73066049561508e-05
W0TBG9	Genetic interactor of prohibitin 5, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GEP5 PE=3 SV=1	GEP5	KLMA_40142	9.26719018172165e-06	9.27346577875585e-06	9.24141073126169e-06
W0TBH1	tRNA (Cytosine-5-)-methyltransferase NCL1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NCL1 PE=3 SV=1	NCL1	KLMA_30139	0.000205138406004994	0.000205624099588218	0.000205479269576707
W0TBH2	T-complex protein 1 subunit alpha OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TCP1 PE=3 SV=1	TCP1	KLMA_50126	0.000258717708542215	0.000248283664787018	0.000253444762234043
W0TBH3	Transcription initiation factor TFIID subunit 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TAF3 PE=4 SV=1	TAF3	KLMA_40329	8.91470137763428e-06	8.25891573334161e-06	8.29641132543407e-06
W0TBH5	Glycine cleavage system P protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GCV2 PE=3 SV=1	GCV2	KLMA_50333	0.000306474407150063	0.000320977817545699	0.000325820381730879
W0TBH6	Negative regulator of sporulation MDS3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MDS3 PE=4 SV=1	MDS3	KLMA_30144	2.19051322466877e-05	2.07091932466598e-05	2.28876119741605e-05
W0TBH7	LMBR1 domain-containing protein 2 homolog OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40334 PE=4 SV=1		KLMA_40334	3.4919698092879e-05	3.35046256647399e-05	3.34876299006624e-05
W0TBH8	Uncharacterized protein YLR290C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50131 PE=4 SV=1		KLMA_50131	6.49021051708725e-06	6.59890799643891e-06	6.35252661187121e-06
W0TBH9	Uncharacterized protein YPL245W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50338 PE=4 SV=1		KLMA_50338	2.34481858284029e-05	2.30079014877153e-05	2.46127214694959e-05
W0TBI0	Vacuolar v-SNARE NYV1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NYV1 PE=4 SV=1	NYV1	KLMA_40152	7.6435055983603e-06	6.96692740950352e-06	7.52175993176851e-06
W0TBI1	Isocitrate dehydrogenase [NADP] OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IDP2 PE=3 SV=1	IDP2	KLMA_30149	0.0024822143282986	0.00249913693973723	0.00235093416204258
W0TBI2	F-box protein MET30 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MET30 PE=4 SV=1	MET30	KLMA_40339	2.06780947353257e-05	2.10903106177453e-05	2.1506887846246e-05
W0TBI3	Glutamate--cysteine ligase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GSH1 PE=4 SV=1	GSH1	KLMA_30154	9.56111125175544e-05	9.58840075346031e-05	9.87742913695219e-05
W0TBI8	54S ribosomal protein L49 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRPL49 PE=4 SV=1	MRPL49	KLMA_30159	7.18949316080759e-05	7.78327307761275e-05	7.29730695110075e-05
W0TBI9	ER membrane protein complex subunit 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=EMC5 PE=4 SV=1	EMC5	KLMA_40349	9.92810460592506e-06	9.95773953649263e-06	9.55890554534727e-06
W0TBJ0	WD repeat-containing protein YDR128W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MTC5 PE=4 SV=1	MTC5	KLMA_40162	1.76576922555984e-05	1.80881110479995e-05	1.79223771045802e-05
W0TBJ1	Nonsense-mediated mRNA decay protein 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NMD2 PE=4 SV=1	NMD2	KLMA_50353	1.94155260479145e-05	1.79106667882113e-05	1.88116154486974e-05
W0TBJ4	tRNA-splicing endonuclease subunit Sen2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEN2 PE=3 SV=1	SEN2	KLMA_40167	5.93209851477325e-06	5.29489445369287e-06	5.99010974887949e-06
W0TBJ5	Elongation factor Tu OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TUF1 PE=3 SV=1	TUF1	KLMA_10229 KLMA_50136	0.000735886681204437	0.00070262549434531	0.000743209543591748
W0TBJ6	Serine/threonine-protein kinase/endoribonuclease IRE1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IRE1 PE=4 SV=1	IRE1	KLMA_50358	1.85688523034892e-05	1.78279123372845e-05	1.71037930671858e-05
W0TBJ9	Uncharacterized protein YDR132C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40172 PE=4 SV=1		KLMA_40172	3.12847928484857e-05	2.92103026750411e-05	3.29562915207279e-05
W0TBK0	Low-affinity glucose transporter OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RAG1 PE=3 SV=1	RAG1	KLMA_50363	0.000563889802287914	0.000514701787581176	0.000560398327048638
W0TBK1	Protein SPT2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30174 PE=4 SV=1		KLMA_30174	1.2862563425611e-05	1.30911787645055e-05	1.2414462244794e-05
W0TBK2	Uncharacterized oxidoreductase YIR035C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40364 PE=3 SV=1		KLMA_40364	4.81968762568706e-05	4.8950201698022e-05	4.63774227808683e-05
W0TBK3	Condensin complex subunit 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YCS4 PE=3 SV=1	YCS4	KLMA_40177	1.3414501419493e-05	1.31759865375572e-05	1.32773841465904e-05
W0TBK4	Uncharacterized protein YGR168C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30179 PE=4 SV=1		KLMA_30179	7.40463542316602e-06	6.2916864567305e-06	7.3472791532631e-06
W0TBK5	Actin cytoskeleton-regulatory complex protein PAN1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PAN1 PE=4 SV=2	PAN1	KLMA_50368	0.000549095322608362	0.000535191476351958	0.000542460102839711
W0TBK6	Protein MAK11 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MAK11 PE=4 SV=1	MAK11	KLMA_40369	5.81611783939486e-05	5.77098712819395e-05	6.33903001548767e-05
W0TBK7	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DCS1 PE=4 SV=1	DCS1	KLMA_40182	4.41850754831863e-05	4.16065192171362e-05	4.17600992307909e-05
W0TBK8	Nuclear transport factor 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NTF2 PE=4 SV=1	NTF2	KLMA_50373	0.000194317329452773	0.000180835046059232	0.000198704233381757
W0TBK9	26S protease regulatory subunit 4 homolog OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPT2 PE=3 SV=1	RPT2	KLMA_30184	7.75178944998858e-05	7.66937993227901e-05	7.81225788446492e-05
W0TBL0	Negative regulator of RAS-cAMP pathway OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MKS1 PE=4 SV=1	MKS1	KLMA_40374	1.25143670943383e-05	1.20232247792136e-05	1.22978200724419e-05
W0TBL1	Uncharacterized protein YDR333C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30189 PE=4 SV=1		KLMA_30189	2.18099056206979e-05	2.08215055934302e-05	2.15827544261081e-05
W0TBL2	Nuclear GTP-binding protein NUG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NUG1 PE=4 SV=1	NUG1	KLMA_50378	7.65139365559499e-05	7.87356342958477e-05	7.73417335042843e-05
W0TBL3	Metal-binding activator 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MAC1 PE=4 SV=1	MAC1	KLMA_40379	2.08409588536758e-05	2.0643457000686e-05	2.88092332998912e-05
W0TBL5	Phosphatidylserine decarboxylase proenzyme 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PSD2 PE=3 SV=1	PSD2	KLMA_30194	1.90506237215675e-05	1.75886814449856e-05	1.9501751858336e-05
W0TBL6	tRNA modification GTPase MSS1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MSS1 PE=3 SV=1	MSS1	KLMA_40384	4.96906657484507e-06	5.03315442791725e-06	5.08787059674826e-06
W0TBL8	Translation machinery-associated protein 7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40192 PE=4 SV=1		KLMA_40192	3.80746903614429e-05	3.9465218213089e-05	3.72630834442866e-05
W0TBL9	Ribonucleoside-diphosphate reductase small chain 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RNR2 PE=4 SV=1	RNR2	KLMA_30199	0.000183604867272512	0.000171733896011115	0.000180535780806387
W0TBM1	Ankyrin repeat-containing protein YIL001W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50388 PE=4 SV=1		KLMA_50388	8.44409464868855e-07	7.38573905390546e-07	8.17356466044538e-07
W0TBM3	Squalene monooxygenase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERG1 PE=4 SV=1	ERG1	KLMA_30204	0.000159213447161513	0.000163870476390288	0.000154926291374764
W0TBM4	37S ribosomal protein S18 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRPS18 PE=3 SV=1	MRPS18	KLMA_40394	0.000118854577623584	0.000125898833567766	0.000123146653407506
W0TBM5	Cytosolic Fe-S cluster assembly factor CFD1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CFD1 PE=3 SV=1	CFD1	KLMA_50393	2.94294168565213e-06	2.7444815719185e-06	2.82174146473411e-06
W0TBM6	Sodium transport ATPase 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ENA5 PE=3 SV=1	ENA5	KLMA_40202	0.000471645796664071	0.00046100023893646	0.000457579026706354
W0TBM7	E3 ubiquitin-protein ligase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UBR1 PE=3 SV=1	UBR1	KLMA_30209	0.000117643058573156	0.000112086761378275	0.000112728980905398
W0TBM9	General control protein GCN4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GCN4 PE=4 SV=1	GCN4	KLMA_50398	6.32905787148e-06	7.39585961027956e-06	7.88144855124521e-06
W0TBN0	Probable zinc transporter MSC2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MSC2 PE=4 SV=1	MSC2	KLMA_40207	2.44204435117279e-05	2.29170913598048e-05	2.29971763465279e-05
W0TBN1	Aldehyde dehydrogenase 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ALD5 PE=3 SV=1	ALD5	KLMA_40404	0.000159923596429353	0.000151746460567482	0.000153311621717246
W0TBN2	Protein HGH1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HGH1 PE=4 SV=1	HGH1	KLMA_30214	8.69706480575953e-05	8.4688255698716e-05	8.56680567082304e-05
W0TBN6	GTP-binding protein GTR2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GTR2 PE=4 SV=1	GTR2	KLMA_50141	1.6076616876806e-05	1.46680629857893e-05	1.45354516379354e-05
W0TBN7	Ribosome maturation protein SDO1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SDO1 PE=4 SV=1	SDO1	KLMA_30219	2.56406963614492e-05	2.58485151516287e-05	2.45834612968492e-05
W0TBN8	Protein SLG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50408 PE=4 SV=1		KLMA_50408	1.09684022036219e-05	1.11835503856309e-05	1.03037826486015e-05
W0TBN9	Pentamidine resistance factor OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PNT1 PE=4 SV=1	PNT1	KLMA_40414	3.50318152585174e-06	3.23283632037624e-06	3.1742081609579e-06
W0TBP0	Casein kinase II subunit beta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CKB1 PE=3 SV=1	CKB1	KLMA_50146	1.37538329426864e-05	1.34045266008414e-05	1.34473173716301e-05
W0TBP1	Chitin synthase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CHS1 PE=4 SV=1	CHS1	KLMA_40217	4.11948703921976e-05	3.71480596683136e-05	4.05090565074621e-05
W0TBP2	Nucleoporin POM34 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=POM34 PE=4 SV=1	POM34	KLMA_30224	1.92348530138352e-05	2.00930174545495e-05	1.95630211435686e-05
W0TBP4	Sidoreflexin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FSF1 PE=3 SV=1	FSF1	KLMA_40419	3.65744982724596e-05	3.79087228803765e-05	3.90016630406738e-05
W0TBP6	ATP-dependent RNA helicase DRS1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DRS1 PE=3 SV=1	DRS1	KLMA_30229	0.000137814224323689	0.000143013548070762	0.000138418750154432
W0TBP8	26S proteasome regulatory subunit RPN7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPN7 PE=4 SV=1	RPN7	KLMA_50418	9.01744389203106e-05	8.59964094888084e-05	8.8134810796365e-05
W0TBP9	Uncharacterized MFS-type transporter C530.15c OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TPO4 PE=4 SV=1	TPO4	KLMA_40424	8.39086347879259e-05	8.51518332559157e-05	8.73535512872818e-05
W0TBQ1	POU domain OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40227 PE=4 SV=1		KLMA_40227	6.72026058572674e-05	5.92289313295191e-05	6.14442567667699e-05
W0TBQ4	Dihydroxyacetone kinase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DAK1 PE=4 SV=1	DAK1	KLMA_50161	0.000715491035713235	0.00072075485478061	0.00074426272865321
W0TBQ5	Pre-mRNA-splicing factor CEF1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CEF1 PE=4 SV=1	CEF1	KLMA_40429	1.17820586363474e-06	1.00537503361329e-06	1.09512214238849e-06
W0TBQ7	Protein GZF3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GZF3 PE=4 SV=1	GZF3	KLMA_40232	1.08189998215733e-05	1.02201076212707e-05	1.0678775550671e-05
W0TBQ8	Cell cycle protein kinase DBF2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DBF2 PE=3 SV=1	DBF2	KLMA_50428	6.58769692813333e-05	6.45849790417189e-05	6.74690375687111e-05
W0TBR0	Histone acetyltransferase GCN5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GCN5 PE=4 SV=1	GCN5	KLMA_40434	1.79309023209797e-05	1.60155767229478e-05	1.7493189801045e-05
W0TBR1	WD40 super family protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30244 PE=4 SV=1		KLMA_30244	4.26803088416286e-05	4.02527329564932e-05	4.33647259526911e-05
W0TBR2	tRNA N6-adenosine threonylcarbamoyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=gcp PE=3 SV=1	gcp	KLMA_40237	1.43221574304885e-05	1.46010309268675e-05	1.44927923196089e-05
W0TBR3	THO complex subunit MFT1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50171 PE=4 SV=1		KLMA_50171	1.76204705467077e-05	1.72197118713454e-05	2.19001863264271e-05
W0TBR6	Uncharacterized protein YOR051C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ETT1 PE=4 SV=1	ETT1	KLMA_30249	7.23200872930281e-05	6.90697193597767e-05	7.1311014206338e-05
W0TBR7	Protein MSN5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MSN5 PE=4 SV=1	MSN5	KLMA_40242	0.000108890615436307	0.000113237674282928	0.000114482340633596
W0TBR8	U6 snRNA-associated Sm-like protein LSm3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=LSM3 PE=4 SV=1	LSM3	KLMA_50176	1.02696198627539e-05	9.62281833365832e-06	1.04460411556713e-05
W0TBS0	FK506-binding protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FPR3 PE=3 SV=1	FPR3	KLMA_40444	0.000165990559853582	0.000155789113547423	0.000156442613253334
W0TBS1	Protein VHS3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=VHS3 PE=4 SV=1	VHS3	KLMA_30254	3.64404876076467e-05	3.66968258675981e-05	3.96035047752648e-05
W0TBS2	SDO1-like protein YHR087W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RTC3 PE=4 SV=1	RTC3	KLMA_40247	0.000317963245561907	0.000251099531636803	0.000297490143260332
W0TBS3	Pre-rRNA-processing protein TSR2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TSR2 PE=4 SV=1	TSR2	KLMA_50181	3.37207259847674e-05	3.26993969621579e-05	3.59165077303582e-05
W0TBS4	Rhomboid protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PCP1 PE=4 SV=1	PCP1	KLMA_50443	1.95525257376779e-05	2.03745204932758e-05	2.8150580679357e-05
W0TBS5	Epsin-3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ENT3 PE=4 SV=1	ENT3	KLMA_40449	6.11698868190741e-05	6.04583339419622e-05	6.36005660637184e-05
W0TBS6	Altered inheritance rate of mitochondria protein 29 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=AIM29 PE=4 SV=1	AIM29	KLMA_30259	3.85012906648096e-05	3.87260106201053e-05	3.67325542859222e-05
W0TBS7	Helicase SEN1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEN1 PE=4 SV=1	SEN1	KLMA_50186	6.66491827255463e-05	6.28696302201266e-05	6.64825143947998e-05
W0TBS8	Transcription elongation factor 1 homolog OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ELF1 PE=3 SV=1	ELF1	KLMA_40252	1.95117369119629e-05	1.87905328506705e-05	2.01421801161992e-05
W0TBS9	V0 assembly protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50448 PE=4 SV=1		KLMA_50448	4.02503740845867e-05	3.85374014903982e-05	3.780888442744e-05
W0TBT0	E3 ubiquitin protein ligase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BRE1 PE=3 SV=1	BRE1	KLMA_40454	8.99066540464424e-05	8.40713176781102e-05	8.84384835562736e-05
W0TBT1	Importin subunit beta-1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KAP95 PE=4 SV=1	KAP95	KLMA_50191	0.000220618110165053	0.000213042496422061	0.00021767097665558
W0TBT2	60S ribosomal protein L3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPL3 PE=4 SV=1	RPL3	KLMA_30264	0.00915571552584913	0.00941511084597375	0.00946662366602708
W0TBT3	Dolichyl-phosphate-mannose--protein mannosyltransferase 6 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PMT6 PE=4 SV=1	PMT6	KLMA_40257	1.31264644168011e-05	1.31552606632162e-05	1.29835619911772e-05
W0TBT5	Endoplasmic reticulum transmembrane protein 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YET3 PE=4 SV=1	YET3	KLMA_40459	3.9512817163486e-05	3.76601680510012e-05	3.69719279494775e-05
W0TBT6	3-oxoacyl-(Acyl-carrier-protein) reductase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=fabG PE=4 SV=1	fabG	KLMA_50453	5.17276788185937e-06	4.9161069317512e-06	4.77859230419328e-06
W0TBT8	Ribonucleases P/MRP protein subunit POP6 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50201 PE=4 SV=1		KLMA_50201	2.2286577158319e-06	2.03274171075313e-06	2.18189044427232e-06
W0TBT9	Fumarate reductase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30274 PE=3 SV=1		KLMA_30274	3.88478439566451e-05	3.65168917253093e-05	3.52490591040757e-05
W0TBU0	Uncharacterized protein YGR111W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50458 PE=4 SV=1		KLMA_50458	9.76810332142146e-06	9.08582417034527e-06	8.97601719867427e-06
W0TBU1	Beta tubulin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40464 PE=4 SV=1		KLMA_40464	1.23213584220104e-06	1.16126589948539e-06	1.16051738425218e-06
W0TBU2	Sulfhydryl oxidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERV1 PE=4 SV=1	ERV1	KLMA_50206	1.07223009725126e-05	1.07495008540206e-05	1.17171614059109e-05
W0TBU3	Uncharacterized protein YEL043W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_30279 PE=4 SV=1		KLMA_30279	0.000177167532967213	0.000173836348049276	0.000173681698126949
W0TBU6	Uncharacterized membrane protein YGR026W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50211 PE=4 SV=1		KLMA_50211	3.7969902980707e-05	3.6942744549993e-05	3.65792909960732e-05
W0TBU7	Cytochrome c OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CYCK PE=3 SV=1	CYCK	KLMA_30284	0.000555539182026152	0.000577445191295313	0.000558801736619751
W0TBU9	Aspartic proteinase yapsin-3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BAR1 PE=3 SV=1	BAR1	KLMA_50468	4.9008594890191e-06	5.60160745112965e-06	4.99093705964979e-06
W0TBV0	Aspartic proteinase yapsin-7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YPS7 PE=3 SV=1	YPS7	KLMA_40262	1.41730817013192e-05	1.41292442045324e-05	1.47732770510953e-05
W0TBV2	Pre-mRNA-splicing helicase BRR2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BRR2 PE=4 SV=1	BRR2	KLMA_30289	1.93160453102931e-05	1.78811173655275e-05	1.83063804323077e-05
W0TBV3	Cytochrome b-c1 complex subunit 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=QCR2 PE=4 SV=1	QCR2	KLMA_40479	0.00130709092869852	0.00126333983477016	0.00129839461616284
