Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
P50515	V-type proton ATPase 16 kDa proteolipid subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vma3 PE=3 SV=1	vma3	SPAC1B3.14	3.10993089294955e-06	3.782833819987e-06	2.95015743181372e-06
P50519	Heat shock protein hsp9 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hsp9 PE=2 SV=1	hsp9	SPAP8A3.04c	4.71401060036779e-06	6.55198921107787e-06	5.12830051407871e-06
P50520	Phosphatidylinositol 3-kinase vps34 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vps34 PE=2 SV=2	vps34	SPAC458.05	4.21395105384611e-06	4.68962400329747e-06	4.06832928165924e-06
P50521	Hexokinase-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hxk2 PE=1 SV=1	hxk2	SPAC4F8.07c	0.000981415439110957	0.00111463790837041	0.000892112923674644
P50523	Cytochrome b-c1 complex subunit 8 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=qcr8 PE=3 SV=1	qcr8	SPAC1782.07	1.65294770230622e-05	1.9788881683917e-05	1.53265292346627e-05
P50524	26S proteasome regulatory subunit rpn12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpn12 PE=1 SV=1	rpn12	SPBC16G5.01 SPBC342.07	2.86069325484446e-05	3.30126014225784e-05	2.54545569742404e-05
P50526	Serine/threonine-protein kinase ssp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ssp1 PE=1 SV=1	ssp1	SPCC297.03	1.15659023617977e-05	1.21753738601199e-05	1.01806038501485e-05
P50527	Serine/threonine-protein kinase shk1/pak1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=shk1 PE=1 SV=2	shk1	SPBC1604.14c	1.11129886485316e-05	1.26308472211034e-05	1.00063080842651e-05
P50528	Serine/threonine-protein kinase plo1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=plo1 PE=1 SV=1	plo1	SPAC23C11.16	2.85630457211871e-06	3.32380156163352e-06	2.61652834761533e-06
P50530	Serine/threonine-protein kinase sck1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sck1 PE=1 SV=2	sck1	SPAC1B9.02c	9.39810165355375e-06	1.11254878550705e-05	9.02940154445996e-06
P50537	Malic acid transport protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mae1 PE=1 SV=1	mae1	SPAPB8E5.03	0.000173495764140299	0.000174615018284439	0.000143623247672321
P50582	Cell cycle serine/threonine-protein kinase hsk1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hsk1 PE=1 SV=1	hsk1	SPBC776.12c	5.5475710266008e-06	5.07859897093458e-06	4.21746700002891e-06
P50998	AMP deaminase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ada1 PE=1 SV=3	ada1	SPBC106.04	2.93777569634411e-05	3.38327751162305e-05	2.76824079878628e-05
P50999	T-complex protein 1 subunit delta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cct4 PE=2 SV=2	cct4	SPBC106.06	0.000101410068903145	0.000119743306185749	9.5344376048963e-05
P52808	60S ribosomal protein L30-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl3001 PE=3 SV=2	rpl3001	SPAC9G1.03c	0.000142453338770606	0.000164743032856198	0.000133336128700051
P52822	60S ribosomal protein L5-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl501 PE=1 SV=2	rpl501	SPAC3H5.12c	0.000487442885344881	0.000568323598793775	0.000471028657781597
P52890	Transcription factor atf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atf1 PE=1 SV=1	atf1	SPBC29B5.01	6.69258926890883e-06	7.97069041268097e-06	6.25188404414888e-06
P53692	Structural maintenance of chromosomes protein 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=smc6 PE=1 SV=1	smc6	SPCC5E4.06	3.62519059207933e-06	4.1537650234803e-06	3.37836198335701e-06
P53693	Protein rds1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rds1 PE=2 SV=2	rds1	SPAC343.12	2.179054206359e-05	2.62261874839903e-05	2.12127449267084e-05
P53694	Reticulon-like protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rtn1 PE=1 SV=1	rtn1	SPBC31A8.01c SPBC651.13c	0.00030199074931247	0.000358936573204473	0.000269257717351227
P54069	Protein bem46 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bem46 PE=2 SV=3	bem46	pi020 SPBC32H8.03	1.9184707785609e-05	1.994216638402e-05	1.62374335826897e-05
P54280	DNA mismatch repair protein pms1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pms1 PE=3 SV=1	pms1	SPAC19G12.02c	2.0580729357139e-06	2.42581443635337e-06	1.79286407603833e-06
P54789	Origin recognition complex subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=orc1 PE=1 SV=1	orc1	SPBC29A10.15	5.04591099615221e-06	5.64788524014972e-06	4.89983908676189e-06
P54874	Hydroxymethylglutaryl-CoA synthase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hcs1 PE=1 SV=1	hcs1	SPAC4F8.14c	0.000398235601292394	0.000463335170348309	0.000370073715780908
P55306	Catalase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cta1 PE=1 SV=1	cta1	SPCC757.07c	2.35372450131993e-05	2.66802548312272e-05	2.06806159990953e-05
P55877	Eukaryotic translation initiation factor 1A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif11 PE=2 SV=2	tif11	SPBC25H2.07	8.42988315767535e-05	9.61884824445307e-05	8.06007295572322e-05
P56286	Eukaryotic translation initiation factor 2 subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif211 PE=1 SV=1	tif211	SPAC3G9.09c	0.000114729358165712	0.000131322339114801	0.000106942472310755
P56287	Probable translation initiation factor eIF-2B subunit epsilon OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif225 PE=1 SV=1	tif225	SPAC8C9.15c	3.82438807159175e-05	4.45532766274529e-05	3.4138934298738e-05
P56288	Probable translation initiation factor eIF-2B subunit gamma OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif223 PE=1 SV=2	tif223	SPAC4D7.09	3.71315087022441e-05	4.37164815372175e-05	3.56141203335754e-05
P56289	Eukaryotic translation initiation factor 5A-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif51a PE=1 SV=1	tif51a	SPAC26H5.10c	0.000384676436161308	0.000488663735768856	0.000414000886640062
P56329	Probable eukaryotic translation initiation factor 2 subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif212 PE=1 SV=2	tif212	SPAC32A11.04c SPAC6B12.17c	5.39991639137501e-05	6.06792651807048e-05	4.89955810880515e-05
P56523	Histone deacetylase clr3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=clr3 PE=1 SV=1	clr3	SPBC800.03	9.78621274285778e-06	1.12243817720142e-05	9.01048555554784e-06
P57728	60S ribosomal protein L28-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl2801 PE=1 SV=1	rpl2801	SPBC776.11	0.000119726472380214	0.000136909487867275	0.000110343108409912
P58234	40S ribosomal protein S19-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1901 PE=2 SV=1	rps1901	SPBC21C3.13	0.000460030185161281	0.00062929333248804	0.000447266935519872
P62506	54S ribosomal protein L44, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrpl44 PE=3 SV=1	mrpl44	SPBC56F2.14	2.16821561556324e-06	2.46382254245064e-06	1.95538552411686e-06
P78750	Probable U3 small nucleolar RNA-associated protein 18 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC29A3.06 PE=2 SV=3		SPBC29A3.06	1.42368219784839e-05	1.60418203796995e-05	1.27625620355859e-05
P78753	Probable asparagine synthetase [glutamine-hydrolyzing] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=asn1 PE=1 SV=3	asn1	SPBC119.10	0.00111993257654473	0.00125862272483083	0.00102286873986802
P78759	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta 2 isoform OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=par2 PE=1 SV=2	par2	SPAC6F12.12	1.31022010468833e-06	1.49205591127279e-06	1.15533931201199e-06
P78761	Cytochrome b-c1 complex subunit 2, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=qcr2 PE=2 SV=2	qcr2	SPCC613.10	0.000185426137605155	0.000220257116736633	0.000173961026367999
P78763	Uncharacterized mitochondrial carrier C83.13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC83.13 PE=2 SV=2		SPBC83.13	3.70665002785365e-06	4.22960594663778e-06	3.35000159338686e-06
P78768	Vesicle transport v-SNARE protein vti1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vti1 PE=2 SV=2	vti1	SPBC3B9.10	2.28527980943506e-05	2.53044973362159e-05	2.04742088609031e-05
P78773	Probable acetyl-coenzyme A synthetase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC191.02c PE=1 SV=2		SPCC191.02c SPCC417.14c	0.00027700593984135	0.000322780005770026	0.000250981910010885
P78774	Actin-related protein 2/3 complex subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=arc1 PE=1 SV=3	arc1	SPBC14C8.06	6.34599626212542e-05	7.27879205725517e-05	6.19247978636943e-05
P78780	Probable aspartate-semialdehyde dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC1827.06c PE=1 SV=2		SPCC1827.06c	0.000644675164376972	0.000732624155536076	0.000579067293964109
P78789	5'-AMP-activated protein kinase subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=amk2 PE=1 SV=2	amk2	SPCC1919.03c	7.0003398786408e-06	8.10232546170593e-06	6.32292626733459e-06
P78790	Probable electron transfer flavoprotein subunit alpha, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC27D7.06 PE=2 SV=3		SPAC27D7.06	5.84543101487902e-05	6.83084363106835e-05	5.50620558819348e-05
P78794	Pre-mRNA-splicing factor cwf15 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf15 PE=1 SV=2	cwf15	SPBC337.06c	3.14028790519201e-06	3.7238448834226e-06	2.90568068815916e-06
P78795	Eukaryotic translation initiation factor 3 subunit G OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif35 PE=1 SV=2	tif35	SPBC18H10.03	6.05193618061743e-05	6.60196530718931e-05	5.57633341192931e-05
P78797	Uncharacterized proline-rich protein C70.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC70.10 PE=2 SV=2		SPCC70.10	1.24121081575927e-07	1.35149326889578e-07	1.11606379659064e-07
P78798	Peroxisomal targeting signal 2 receptor OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pex7 PE=2 SV=2	pex7	SPAC17D4.01 SPAC1834.12 SPAP17D4.01	2.0153691848303e-06	2.31176524019888e-06	1.91523199022486e-06
P78804	NADP-specific glutamate dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gdh1 PE=1 SV=2	gdh1	SPCC622.12c	0.000469662148746717	0.000548781332077028	0.000439207384151639
P78810	Vacuolar transporter chaperone 4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vtc4 PE=1 SV=2	vtc4	SPCC1322.14c	8.41098155616786e-05	9.79000366704237e-05	7.70465645056649e-05
P78811	Probable UTP--glucose-1-phosphate uridylyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fyu1 PE=1 SV=2	fyu1	SPCC1322.04	0.000270227036219678	0.000315744574341863	0.000249458327873524
P78812	6-phosphogluconate dehydrogenase, decarboxylating OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC660.16 PE=1 SV=2		SPBC660.16	0.00107840312591183	0.00123198499810695	0.00100457722058834
P78813	ENTH domain-containing protein C794.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC794.11c PE=1 SV=2		SPCC794.11c	3.02636482964519e-05	3.58333132594032e-05	2.78932427446028e-05
P78814	Pre-mRNA-splicing factor srp2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=srp2 PE=1 SV=2	srp2	SPAC16.02c	0.000199287797826512	0.00022857720661337	0.000185355525173192
P78817	Uncharacterized alpha-1,2-galactosyltransferase C637.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC637.06 PE=2 SV=2		SPAC637.06	1.2419765218412e-05	1.42451178814263e-05	1.15748448320068e-05
P78820	Acetyl-CoA carboxylase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cut6 PE=1 SV=2	cut6	SPAC56E4.04c	0.000803003275251466	0.000924672616590223	0.000728307540354984
P78825	Adenosine kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ado1 PE=2 SV=2	ado1	SPCC338.14	0.00011717093296727	0.000141268483494412	0.000109851837778516
P78827	Probable ketol-acid reductoisomerase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ilv5 PE=1 SV=2	ilv5	SPBC56F2.12	0.00310393381334448	0.00356731594271529	0.00296765343443489
P78831	High-affinity glucose transporter ght5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ght5 PE=1 SV=2	ght5	SPCC1235.14	0.000571533970752281	0.000607168071178962	0.000496384098378815
P78833	Uncharacterized protein C21B10.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21B10.08c PE=2 SV=1		SPBC21B10.08c	5.04947131892638e-05	6.14971628182931e-05	4.8654498134377e-05
P78847	Nucleoporin nup186 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup186 PE=2 SV=2	nup186	SPCC290.03c	3.19528430357477e-05	3.44143439726666e-05	2.776980355084e-05
P78854	Lysophospholipase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=plb1 PE=2 SV=2	plb1	SPAC1A6.04c	0.00107498318643274	0.00130472292701455	0.00101656781558679
P78859	Iron-sulfur assembly protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=isa1 PE=2 SV=1	isa1	SPCC645.03c	1.14870985695433e-06	1.33563614436053e-06	1.06448296643586e-06
P78870	Probable S-(hydroxymethyl)glutathione dehydrogenase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1539.07c PE=2 SV=2		SPBC1539.07c	2.80381049820846e-05	3.32152527620017e-05	2.55470655496914e-05
P78871	Zinc finger protein rst2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rst2 PE=2 SV=2	rst2	SPAC6F12.02	4.1684410467682e-06	4.64503637203376e-06	3.59291228839073e-06
P78875	Trehalose-phosphatase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tpp1 PE=1 SV=2	tpp1	SPAC19G12.15c	9.13584900260328e-05	0.000102977004058712	8.25852256522021e-05
P78890	Uncharacterized protein C23H3.15c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC23H3.15c PE=2 SV=4		SPAC23H3.15c SPAC25H1.01c	2.34694158918941e-06	3.26247357837021e-06	2.46683865807847e-06
P78898	Probable lipase C16A3.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16A3.12c PE=3 SV=2		SPBC16A3.12c	8.21384960407502e-06	9.35391535853754e-06	7.44008444437338e-06
P78917	Glucose-6-phosphate isomerase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pgi1 PE=1 SV=2	pgi1	SPBC1604.05	0.00117336559012784	0.00130121072798344	0.00107602266657409
P78920	Putative nucleosome assembly protein C2D10.11C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2D10.11c PE=2 SV=2		SPBC2D10.11c	6.58756344577355e-05	7.40551155203185e-05	5.83674645747385e-05
P78921	Probable T-complex protein 1 subunit theta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cct8 PE=2 SV=3	cct8	SPBC337.05c	0.000148182981816683	0.000170663244655173	0.000136306544516185
P78929	Cofilin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cof1 PE=1 SV=1	cof1	SPAC20G4.06c	0.000264341643157807	0.000318142066711672	0.000253839104742675
P78937	Sulfate adenylyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sua1 PE=1 SV=2	sua1	SPBC27.08c SPBC28F2.01c	0.000891781996315043	0.0010643402129251	0.000839066363458024
P78946	60S ribosomal protein L26 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl26 PE=3 SV=1	rpl26	SPBC29B5.03c	0.000321867525826623	0.000361278555627843	0.0002888645021193
P78953	Division mal foutue 1 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mid1 PE=1 SV=1	mid1	SPCC4B3.15	3.81819627327701e-06	4.2985314669115e-06	3.6375429508943e-06
P78954	Eukaryotic translation initiation factor 4E-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif451 PE=3 SV=1	tif451	SPAC16E8.15	0.000149999279486909	0.000162880412045676	0.000133421249478825
P78958	Glyceraldehyde-3-phosphate dehydrogenase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tdh1 PE=1 SV=1	tdh1	SPBC32F12.11	0.0134193236128118	0.0169699911619014	0.0132895383875692
P78963	Protein arginine N-methyltransferase skb1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=skb1 PE=1 SV=2	skb1	SPBC16H5.11c	3.02325437551036e-05	3.42973126853248e-05	2.82474166388048e-05
P78965	Glutathione reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pgr1 PE=3 SV=2	pgr1	pi039 SPBC17A3.07	0.000106923386776955	0.000122637707918824	9.87488921233267e-05
P78968	Serine/threonine-protein phosphatase PP-Z OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pzh1 PE=1 SV=1	pzh1	SPAC57A7.08	2.2981662457516e-05	2.56639267545026e-05	2.07872682033504e-05
P78970	Sphingosine N-acyltransferase lag1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lag1 PE=1 SV=2	lag1	SPAC1A6.09c	3.30424276942385e-05	3.53639332784385e-05	2.88469291202655e-05
P78974	Delta-aminolevulinic acid dehydratase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hem2 PE=2 SV=2	hem2	SPAC1805.06c	7.5832194982139e-06	8.41576974447212e-06	7.1594110686698e-06
P79005	Telomere length regulator taz1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=taz1 PE=1 SV=1	taz1	SPAC16A10.07c	2.3587829053165e-06	2.59846387682942e-06	2.06342610548562e-06
P79007	Transcriptional activator hap5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hap5 PE=2 SV=1	hap5	SPBC3B8.02	4.20357813323135e-06	4.78215152564693e-06	3.9491030480277e-06
P79009	40S ribosomal protein S25-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2502 PE=3 SV=2	rps2502	SPAC694.05c	0.000369682642462761	0.000335848797452413	0.000311087709391904
P79010	Cytochrome c oxidase subunit 4, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cox4 PE=2 SV=1	cox4	SPAC1296.02	2.3883375310461e-05	2.95549711405301e-05	2.30617138479908e-05
P79015	60S ribosomal protein L32-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl3202 PE=1 SV=2	rpl3202	SPAC3H5.10	0.00023056872557272	0.000262262663136793	0.000213415302646336
P79016	40S ribosomal protein S19-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1902 PE=3 SV=2	rps1902	SPBC649.02	0.000131625251651495	0.00017950314821488	0.000125781179381321
P79051	ATP-dependent helicase rhp16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rhp16 PE=3 SV=2	rhp16	SPCC330.01c SPCC613.13c	5.15955688684318e-06	5.70983808259701e-06	4.64107629960588e-06
P79058	mRNA stability protein mug134 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug134 PE=2 SV=4	mug134	SPAC10F6.16	1.13017591136839e-06	1.42619175642005e-06	9.64062955161377e-07
P79060	Protein translation factor sui1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sui1 PE=3 SV=3	sui1	SPBC23G7.05	2.79522300697596e-05	3.33300626297409e-05	2.73790936993246e-05
P79063	Eukaryotic peptide chain release factor subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sup45 PE=1 SV=1	sup45	SPAC1834.01	0.000129938359527399	0.000151843142678431	0.000120526177155835
P79064	DNA damage tolerance protein rad31 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad31 PE=4 SV=1	rad31	SPAC4C5.04	5.32747288679066e-06	6.31890519319316e-06	5.1376263576547e-06
P79065	Tip elongation protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tip1 PE=1 SV=1	tip1	SPAC3C7.12	7.05972163286758e-06	8.17690908538323e-06	6.50614671952109e-06
P79071	60S ribosomal protein L6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl6 PE=1 SV=2	rpl6	SPCC622.18	0.0011837722724286	0.0013787234641726	0.0010777052255986
P79081	N-acetyltransferase ats1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ats1 PE=2 SV=1	ats1	SPAC1002.07c	1.07669360930136e-05	1.21799956773485e-05	9.82081991898479e-06
P79083	Eukaryotic translation initiation factor 3 subunit I OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sum1 PE=1 SV=1	sum1	SPAC4D7.05	0.000105319069860466	0.000124747082239454	9.80628702109741e-05
P79088	Protein transport protein sec61 subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec61 PE=2 SV=1	sec61	SPBC354.02c	0.000343280872531991	0.000391113141835804	0.000315415286206092
P87027	Septum-promoting GTP-binding protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spg1 PE=1 SV=1	spg1	SPAC1565.06c	3.42981629231961e-06	3.91363109004865e-06	3.08325636842005e-06
P87048	26S proteasome regulatory subunit rpn1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpn1 PE=1 SV=2	rpn1	SPBP19A11.03c	9.87889928688843e-05	0.000113746799705767	9.01521603373974e-05
P87050	Mitosis inducer protein kinase cdr2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cdr2 PE=1 SV=1	cdr2	SPAC57A10.02	4.7214448041625e-06	5.49364065672496e-06	4.53547096554577e-06
P87051	Peptidyl-prolyl cis-trans isomerase ppi1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppi1 PE=1 SV=1	ppi1	SPAC57A10.03	8.84841902233744e-06	1.03743520714312e-05	8.19120296598892e-06
P87053	F-box/WD repeat-containing protein pof1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pof1 PE=1 SV=1	pof1	SPAC57A10.05c	3.20977970111565e-06	3.56102967327727e-06	2.99907152293097e-06
P87055	Uncharacterized protein C57A10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC57A10.07 PE=4 SV=1		SPAC57A10.07	5.57069857897227e-06	6.13375585817573e-06	5.09833394341506e-06
P87056	Abhydrolase domain-containing protein C57A10.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC57A10.08c PE=3 SV=2		SPAC57A10.08c	3.44619048283679e-06	4.01101298169262e-06	3.33996083846491e-06
P87057	Non-histone chromosomal protein 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nhp6 PE=3 SV=1	nhp6	SPAC57A10.09c	1.61624224529733e-05	1.88980994257196e-05	1.52313217258486e-05
P87058	La protein homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sla1 PE=1 SV=1	sla1	SPAC57A10.10c	8.19031720124496e-05	9.30743414695967e-05	7.41033371238765e-05
P87059	Mitochondrial intermembrane space import and assembly protein 40 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mia40 PE=3 SV=1	mia40	SPAC57A10.11c	1.09633177819108e-05	1.36359439012229e-05	1.01373698189557e-05
P87061	Tip elongation aberrant protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tea1 PE=1 SV=1	tea1	SPCC1223.06	1.05307341584779e-05	1.13501889036766e-05	9.15902532498196e-06
P87074	DNA repair protein crb2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=crb2 PE=1 SV=1	crb2	SPBC342.05	6.818772026959e-07	7.88988920275278e-07	6.63518344461455e-07
P87109	Probable phospholipase C20G8.02, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC20G8.02 PE=3 SV=1		SPAC20G8.02	2.06198262930117e-05	2.33993621450567e-05	1.74190533836289e-05
P87110	Myo-inositol transporter 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=itr2 PE=2 SV=1	itr2	SPAC20G8.03	3.9194321328714e-05	4.45816252805271e-05	3.69533315786116e-05
