Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
A3LRN0	COX assembly mitochondrial protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30748 PE=3 SV=1		PICST_30748	9.20661204753699e-07	1.27245579179319e-06	8.96022102760865e-07
A3LRN1	Mucin-like protein with chitinase features OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MUC1.9 PE=4 SV=2	MUC1.9	PICST_67306	2.69265552585375e-07	3.68368918859057e-07	2.7975072085704e-07
A3LRN2	Succinate dehydrogenase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SDH6 PE=4 SV=1	SDH6	PICST_35527	9.3597402023812e-05	0.000130276297505768	9.48874340664694e-05
A3LRN3	Zn finger protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PIB2 PE=4 SV=2	PIB2	PICST_67308	9.06284344911913e-06	1.25012731387267e-05	9.85346915989701e-06
A3LRN4	Oligosaccharyl transferase subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=STT3 PE=4 SV=2	STT3	PICST_82607	5.87311880014725e-05	8.24159134553142e-05	6.0153228991073e-05
A3LRN7	SH3 domain protein involved in assembly of cortical actin cytoskeleton OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SLA1 PE=4 SV=2	SLA1	PICST_82711	4.92577343095228e-05	6.77869995865897e-05	4.97852304054755e-05
A3LRP0	Cytochrome c oxidase polypeptide IV, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=COX4 PE=4 SV=2	COX4	PICST_88762	0.000123737793449177	0.000160289774031278	0.000123430587366814
A3LRP1	40S ribosomal protein S26 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPS26A PE=3 SV=1	RPS26A	PICST_77120	0.000730764704283849	0.00102232736436813	0.000790230764555069
A3LRP2	Protein phosphatase PP2A regulatory subunit B OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CDC55 PE=3 SV=2	CDC55	PICST_65430	1.26505391626538e-05	1.79393289426891e-05	1.32539606503224e-05
A3LRP3	Cytochrome c oxidase subunit VIa OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=COX13 PE=3 SV=1	COX13	PICST_67314	0.000248692786255821	0.000353779086425657	0.000242332588119832
A3LRP4	Regulator of cell wall mannosyl phosphorylation OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MNN41 PE=4 SV=2	MNN41	PICST_30762	5.14657230721693e-06	7.12409442026004e-06	4.95008924666968e-06
A3LRP9	Carbon-nitrogen hydrolase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NTA1 PE=4 SV=1	NTA1	PICST_43145	3.72062850312695e-06	5.016995891752e-06	3.84518749052852e-06
A3LRQ4	Basic helix-loop-helix transcription factor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30772 PE=4 SV=2		PICST_30772	2.76423199974018e-06	3.62985945425947e-06	3.16244741131708e-06
A3LRQ5	Adenine nucleotide alpha hydrolase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43636 PE=4 SV=2		PICST_43636	3.42901198107952e-06	4.45746248992426e-06	3.50442007757853e-06
A3LRQ6	Ribosomal protein S4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_77059 PE=3 SV=1		PICST_77059	0.00152202989284241	0.00200407819048764	0.00154141397152108
A3LRQ7	Ribosomal protein L21 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_67316 PE=4 SV=1		PICST_67316	0.000996397888381013	0.00143965824820355	0.00108320667370744
A3LRQ8	CASP of yeast OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_88284 PE=4 SV=2		PICST_88284	1.07286386228552e-05	1.39405659280221e-05	1.06940166974053e-05
A3LRQ9	Metallophos domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_56684 PE=4 SV=2		PICST_56684	7.56987890727276e-06	1.0376283728454e-05	8.17659546370418e-06
A3LRR1	Ca2+/calmodulin-dependent protein kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KKR1 PE=4 SV=2	KKR1	PICST_76693	3.08918141352509e-06	4.36443584939196e-06	3.12215883557146e-06
A3LRR2	Glucosamine 6-phosphate N-acetyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GNA1 PE=3 SV=2	GNA1	PICST_77083	8.09672154322102e-06	1.12286213312258e-05	8.41619316040789e-06
A3LRR3	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30782 PE=4 SV=2		PICST_30782	2.38610005365899e-06	3.04709329639178e-06	2.31675473350839e-06
A3LRR4	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_82784 PE=4 SV=2		PICST_82784	7.66979462246928e-06	1.0346394402377e-05	7.8822008429303e-06
A3LRR6	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30785 PE=4 SV=2		PICST_30785	8.48208551185852e-06	1.18435317676523e-05	8.62359715681007e-06
A3LRR7	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30786 PE=4 SV=2		PICST_30786	1.50696749871887e-05	2.08862493092629e-05	1.55227784411043e-05
A3LRR8	Non-specific serine/threonine protein kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_65437 PE=4 SV=2		PICST_65437	1.43359497760571e-05	1.76927263393396e-05	1.46511328890168e-05
A3LRR9	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43496 PE=4 SV=1		PICST_43496	2.88662997508869e-05	3.93314848598528e-05	2.90278514931907e-05
A3LRS0	60S ribosomal protein L36 (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43155 PE=3 SV=1		PICST_43155	0.000802437460540773	0.00109211062903425	0.000794239764018286
A3LRS1	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30790 PE=4 SV=2		PICST_30790	7.04305798234126e-07	9.49058659547534e-07	7.29671326846574e-07
A3LRS2	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_19764 PE=4 SV=2		PICST_19764	1.43313283223483e-06	1.97995791578526e-06	1.24036649551264e-06
A3LRS4	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_67325 PE=4 SV=1		PICST_67325	0.000179702776329017	0.00024029899562669	0.00017628151650087
A3LRS5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_57599 PE=4 SV=1		PICST_57599	2.77699774840638e-06	3.74898441644873e-06	2.89499749279459e-06
A3LRS6	Homoserine O-acetyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MET23 PE=3 SV=2	MET23	PICST_30795	8.3027820056245e-06	1.11901008469577e-05	8.64926255502606e-06
A3LRS8	Copper-transporting P1-type ATPase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CCC2.3 PE=3 SV=2	CCC2.3	PICST_82776	8.89587931022845e-06	1.17570590712255e-05	8.80244069389691e-06
A3LRS9	PPM-type phosphatase domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_56574 PE=3 SV=2		PICST_56574	7.01176337981288e-06	9.48818183530436e-06	6.9466635520481e-06
A3LRT0	Hydrolase_4 domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43400 PE=4 SV=2		PICST_43400	1.6774300094797e-05	2.29712255936156e-05	1.70220431952986e-05
A3LRT1	NADH:flavin oxidoreductase/12-oxophytodienoate reductase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=OYE3.2 PE=4 SV=2	OYE3.2	PICST_57134	1.02615571659716e-05	1.37420437625716e-05	1.02147737383142e-05
A3LRT2	Pyruvate decarboxylase regulator (PDC2) (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PDC4 PE=4 SV=2	PDC4	PICST_15404	8.43160744895703e-06	1.12821101636423e-05	8.9891412568991e-06
A3LRT3	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30802 PE=4 SV=2		PICST_30802	5.57580641402078e-06	7.25233613840471e-06	5.59007188415004e-06
A3LRT4	Golgi apparatus membrane protein TVP23 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TVP23 PE=3 SV=2	TVP23	PICST_35556	4.48220816800777e-06	6.00387351397763e-06	4.70036553751692e-06
A3LRT5	Cytochrome P450 52A13 (Alkane hydroxylase 2) (Alkane-inducible p450alk 2) (DH-ALK2) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CP52M PE=3 SV=1	CP52M	PICST_58031	1.72759924230612e-06	2.65377490904615e-06	1.84009990160653e-06
A3LRT6	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_42907 PE=4 SV=2		PICST_42907	1.28155050592451e-06	1.4804300933735e-06	2.68481380875244e-06
A3LRT7	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30806 PE=4 SV=2		PICST_30806	9.07847699958857e-06	1.22259462095387e-05	9.24750768361062e-06
A3LRT8	Required for S-phase initiation or completion (MCM10) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=DNA43 PE=4 SV=2	DNA43	PICST_57882	3.40211572703499e-05	4.73500396946262e-05	3.52624587400612e-05
A3LRT9	Mannosyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MNN13 PE=4 SV=2	MNN13	PICST_82608	3.93944903380267e-06	4.45398133341897e-06	3.64866800412142e-06
A3LRU0	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30809 PE=4 SV=1		PICST_30809	5.59300015673614e-06	7.29727113310638e-06	5.76327884370982e-06
A3LRU2	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43597 PE=4 SV=2		PICST_43597	1.78051260657387e-05	2.07659846579484e-05	1.68824098275562e-05
A3LRU3	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43698 PE=4 SV=2		PICST_43698	2.91412481080252e-06	3.96421027673898e-06	3.14756622686701e-06
A3LRU5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30814 PE=4 SV=2		PICST_30814	4.48111167058674e-06	6.22289869304196e-06	4.62480268713849e-06
A3LRU7	CN hydrolase domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_82428 PE=4 SV=1		PICST_82428	1.3245958188501e-05	1.79902358549181e-05	1.3428722643521e-05
A3LRU8	AB hydrolase-1 domain-containing protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_57391 PE=4 SV=2		PICST_57391	6.5712887225261e-06	8.8853227126041e-06	6.62890962284734e-06
A3LRU9	Aldo/keto reductase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GCY3 PE=4 SV=1	GCY3	PICST_88249	3.72416860551651e-05	5.04405522033405e-05	3.5386301688393e-05
A3LRV1	Heat shock transcription factor (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CTA8 PE=3 SV=2	CTA8	PICST_16323	4.15890162564365e-06	6.27682898416782e-06	4.94096051428811e-06
A3LRV2	Zinc finger transcription factor of the LYS14 family (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_56776 PE=4 SV=2		PICST_56776	3.14996121678382e-06	3.17957902475557e-06	2.80589574064044e-06
A3LRV4	Dihydroxyacetone kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=DAK2 PE=4 SV=1	DAK2	PICST_57462	8.11397080926281e-06	1.0711973679999e-05	8.05740718146491e-06
A3LRV8	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PAN2 PE=3 SV=2	PAN2	PICST_88597	8.15889022390014e-06	1.14120902546152e-05	8.17869887778338e-06
A3LRW1	Protein required for protein disulfide bond formation in the ER OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ERO1 PE=4 SV=2	ERO1	PICST_67337	1.08801654842983e-05	1.61873960556197e-05	1.1638786559515e-05
A3LRW2	ATP-dependent RNA helicase DBP3 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=DBP3 PE=3 SV=1	DBP3	PICST_82655	3.35425259057405e-05	4.5386617124114e-05	3.30254117009395e-05
A3LRW3	Protein transport protein SEC24 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SEC24 PE=3 SV=2	SEC24	PICST_88354	9.31666682607045e-05	0.00012732836746249	9.40677686160716e-05
A3LRW6	Protein kinase domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_35572 PE=4 SV=2		PICST_35572	1.45822819628543e-06	1.86076809392283e-06	1.4364796908576e-06
A3LRW7	GATA type transcriptional activator of nitrogen-regulated genes OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SFU1 PE=4 SV=2	SFU1	PICST_30840	5.98278207130664e-07	8.29556765604946e-07	6.04113044367845e-07
A3LRW8	Mitochondrial carrier protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=YMC1 PE=3 SV=1	YMC1	PICST_44274	1.27894052980399e-05	1.83865114420161e-05	1.47819748889505e-05
A3LRW9	Mitochondrial complex I NUIM TYKY subunit (Proton translocation) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NUO1 PE=3 SV=1	NUO1	PICST_88630	4.11468134884795e-05	5.24935219305181e-05	4.05961702390114e-05
A3LRX0	Cytochrome-c oxidase subunit Va OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=COX5a PE=4 SV=1	COX5a	PICST_77110	0.000165792646227436	0.000226119123339785	0.000164656323632114
A3LRX1	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_43721 PE=4 SV=1		PICST_43721	8.29912854002798e-06	1.16732935999072e-05	8.56749488450043e-06
A3LRX2	Glucoamylase 1 (Glucan 1,4-alpha-glucosidase) (1,4-alpha-D-glucan glucohydrolase) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CGA1 PE=3 SV=2	CGA1	PICST_56703	0.000112356827415517	0.000135957012759536	0.000111265556481952
A3LRX3	Muscle M-line assembly protein unc-89 (Uncoordinated protein 89) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=UNC89.1 PE=4 SV=2	UNC89.1	PICST_67344	5.30526389984479e-06	6.88221835249826e-06	5.07909906540412e-06
A3LRX4	BAG domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30847 PE=4 SV=1		PICST_30847	1.79726954619604e-05	2.45875580174938e-05	1.78135723604159e-05
A3LRX5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30848 PE=4 SV=1		PICST_30848	6.6598807994206e-07	9.28296105713194e-07	6.18920103660523e-07
A3LRX6	Leucine aminopeptidase 2-1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LKA4 PE=3 SV=2	LKA4	PICST_76777	2.5052331759548e-05	3.40285516275496e-05	2.54231153708862e-05
A3LRX7	J domain-containing protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_57157 PE=4 SV=2		PICST_57157	9.5043578970701e-06	1.27036857267724e-05	9.21219628180159e-06
A3LRX8	Mitochondrial ribosomal protein S5 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_71226 PE=3 SV=1		PICST_71226	5.36610363739097e-05	7.3860013655608e-05	5.45107491346728e-05
A3LRX9	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_57033 PE=4 SV=2		PICST_57033	1.93844753872162e-06	2.62674476469576e-06	2.07893873700135e-06
A3LRY0	Threonine aldolase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GLY2 PE=4 SV=1	GLY2	PICST_71203	3.04288640577534e-06	3.94521151907171e-06	2.89672691560004e-06
A3LRY1	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_82766 PE=4 SV=2		PICST_82766	1.91690756525827e-05	2.56455968576444e-05	1.90823075785836e-05
A3LRY5	Alkaline phosphatase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PHO8 PE=3 SV=1	PHO8	PICST_82654	5.46508637118765e-05	8.49118495670618e-05	5.87887931169768e-05
A3LRY6	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_44059 PE=4 SV=2		PICST_44059	2.73565662019247e-06	3.66067255920403e-06	2.66039393124146e-06
A3LRY7	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30859 PE=4 SV=1		PICST_30859	8.84749868540018e-07	1.23014399728456e-06	9.17030995940194e-07
A3LRZ0	40S ribosomal protein S0 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPS0 PE=3 SV=1	RPS0	PICST_76999	0.00222569213708243	0.00298949852916673	0.00229042058803474
A3LRZ1	Dihydroflavonol-4-reductases OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GRP3.3 PE=4 SV=1	GRP3.3	PICST_58065	3.61204862847881e-06	4.4424176189503e-06	3.281989989859e-06
A3LRZ2	Protein involved in (1,3)-beta-glucan synthesis (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SMI1.1 PE=4 SV=2	SMI1.1	PICST_43247	8.72009488574444e-07	1.17444820146127e-06	8.43902630487753e-07
A3LRZ5	SH3 domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30867 PE=4 SV=2		PICST_30867	4.07930492925325e-06	5.82948064920641e-06	3.95981473902266e-06
A3LRZ6	Prohibitin OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_76983 PE=3 SV=1		PICST_76983	3.40633057045837e-05	4.66003280950115e-05	3.42481226485202e-05
A3LRZ8	Glycosyl hyrolase, family 3-like protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=BHA1 PE=4 SV=2	BHA1	PICST_77156	6.29811840614161e-06	8.48472628721885e-06	6.22608534766015e-06
A3LS00	Phosphoenolpyruvate carboxykinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PCK1 PE=3 SV=1	PCK1	PICST_71471	1.92306456895307e-06	3.01200773927306e-06	2.21050430441393e-06
A3LS02	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30874 PE=4 SV=2		PICST_30874	3.95614145258247e-05	5.48999541084446e-05	4.0887617639721e-05
A3LS03	ATP synthase f chain, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ATP17 PE=4 SV=1	ATP17	PICST_30875	2.84129914828796e-05	3.90277820431994e-05	2.79310409097757e-05
A3LS04	Non-specific serine/threonine protein kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KIN2 PE=4 SV=2	KIN2	PICST_65458	1.54734174242685e-05	2.10414085164141e-05	1.5685914174685e-05
A3LS05	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30877 PE=4 SV=2		PICST_30877	4.37225918655877e-06	4.73533207694316e-06	3.85483850526176e-06
A3LS06	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30878 PE=4 SV=2		PICST_30878	1.37707868875234e-05	1.86146360654651e-05	1.4028883640949e-05
A3LS07	Histone acetyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RTT109 PE=3 SV=2	RTT109	PICST_30880	2.96162132814696e-06	3.95372300585369e-06	2.96612650460913e-06
A3LS10	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30883 PE=4 SV=1		PICST_30883	5.54852071533697e-05	7.4816634104695e-05	5.58470454093329e-05
A3LS11	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_35594 PE=3 SV=2		PICST_35594	0.000120924803733965	0.000166418907729115	0.000121975588535249
A3LS12	ABC transporter domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30885 PE=4 SV=2		PICST_30885	3.73272042128742e-07	4.80412387586467e-07	3.79476126721777e-07
A3LS13	Actin assembly factor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_65459 PE=4 SV=2		PICST_65459	7.09615757347277e-06	1.00134310176068e-05	6.95330478306154e-06
A3LS14	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_30887 PE=4 SV=2		PICST_30887	9.21032000762334e-06	1.30833003109819e-05	9.39541824872196e-06
A3LS15	S-formylglutathione hydrolase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_65460 PE=3 SV=2		PICST_65460	2.16607282332391e-05	2.93050434181952e-05	2.1627760307395e-05
A3LS18	Lysophospholipase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PLB1 PE=3 SV=2	PLB1	PICST_82807	6.38915532914753e-06	8.68829647313658e-06	6.66415266779338e-06
